designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 3812355294262255104,HIP 55848,99492,171.69,3.007159334792932,55.061766610828144,0.030359352,752.14825,-728.130728459501,188.5540155183829,0.97894037,7.271237,7.7825146,6.60672,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.975487706284218,0.0011972827240587,5.310970706284218,0.0011972827240587,1.1757946,7.58,171.69459817,3.00586353,11 26 46.70,+03 00 21.1,55.59,3.31,17.9888,-730.15,191.17,\N,\N,6.304983370192801,0.1294492896964874,\N,\N,1.002,\N
Gaia DR3 4516199313406309504,HIP 94557,\N,288.66,19.3196359991605,55.18619588827784,0.043854613,752.7156,-614.3308352483721,434.9463603863271,1.4116337,10.388901,11.780895,9.207647,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.09805329088531,0.001725596422661,7.916799290885309,0.001725596422661,2.573248,11.56,288.66474349,19.31664395,19 14 39.54,+19 18 59.9,52.45,2.75,19.0658,-617.43,434.84,\N,\N,10.158727462647882,0.1139567224896671,\N,\N,1.5,\N
Gaia DR3 4267552520347776,HIP 14731,\N,47.5639,5.90623884657126,55.24063175060788,0.03284258,576.4455,-122.2030270613495,-563.343416515233,1.3848362,10.885645,12.118934,9.783689,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.59693818337023,0.00129102007834,8.494982183370231,0.0012910200783391,2.335245,11.82,47.56476606,5.91011097,03 10 15.54,+05 54 36.4,57.53,4.24,17.3822,-128.26,-551.33,\N,\N,10.619471870127498,0.1603297027419552,\N,\N,1.5,\N
Gaia DR3 2564324345929277184,HIP 6069,\N,19.4723,5.471111484456794,55.24816047250359,0.02136127,640.23865,87.8131010306212,-634.1879464126924,1.1507359,10.203821,11.260263,9.178536,3386.2861,3384.751,3395.702,4.0967,4.0898,4.1251,-1.1117,-1.1205,-1.07,18.1302,18.1165,18.2283,8.91541011224359,0.0008395828992666,7.89012511224359,0.0008395828992662,2.081727,11.02,19.4716633,5.4754696,01 17 53.20,+05 28 31.7,65.3,14.87,15.3139,88.17,-629.73,\N,\N,10.094565906375369,0.5033072885956367,\N,\N,1.478,\N
Gaia DR3 2316867885320845696,HIP 1734,\N,5.48385,-31.40692071063128,55.47570381867508,0.020409213,204.10066,63.39869772192438,-194.00433719790232,1.222323,10.188374,11.374872,9.104475,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.908888104103633,0.0007988730539354,7.824989104103635,0.0007988730539358,2.270397,11.16,5.48333925,-31.40558641,00 21 56.00,-31 24 20.1,54.91,2.19,18.2116,61.82,-200.07,\N,\N,9.858257218546886,0.0866517666497364,\N,\N,1.485,\N
Gaia DR3 2442996678074668288,HIP 117966,\N,358.914,-6.144283027144629,55.91995968573827,0.043934,611.7044,-480.2372776070784,-378.8858001394481,2.085181,10.154101,11.381107,9.046749,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.891935248213546,0.0017060364314458,7.784583248213544,0.0017060364314458,2.334358,11.14,358.91691017,-6.14162219,23 55 40.06,-06 08 29.8,57.97,11.8,17.2503,-476.09,-391.03,\N,\N,9.95601650185386,0.4482721210700067,\N,\N,1.465,\N
Gaia DR3 3868080055385587840,HIP 54227,\N,166.432,10.23281932588882,55.988218415765886,0.021253275,930.72656,609.5385212838906,-703.359561191135,1.0632985,11.270958,12.609363,10.129927,3159.0452,3157.8904,3163.217,4.1953,4.1911,4.2087,-0.8798,-0.884,-0.8651,17.8706,17.8613,17.8913,10.011441240804787,0.0008242966787834,8.870410240804787,0.0008242966787825,2.479436,12.37,166.4282228,10.23765432,11 05 42.77,+10 14 15.6,54.9,4.62,18.2149,618.85,-698.39,\N,\N,11.06786172225046,0.1831691338097556,\N,\N,1.572,\N
Gaia DR3 657608666099404544,HIP 42267,\N,129.283,15.12533795095162,56.11184010495349,0.02470206,903.1855,-127.05600261790568,-894.2040154339082,1.2689109,10.738581,12.014285,9.614002,3223.8347,3223.1553,3226.6057,4.1943,4.1919,4.2019,-0.7368,-0.7393,-0.7256,17.8344,17.8215,17.9019,9.483853554916667,0.0009559452178553,8.359274554916666,0.0009559452178553,2.400283,11.8,129.28347985,15.13148708,08 37 08.04,+15 07 53.4,52.66,15.21,18.9897,-118.98,-892.76,\N,\N,10.407404273850249,0.6455650678899536,\N,\N,1.563,\N
Gaia DR3 2171727299589482112,HIP 106557,\N,323.713,51.538502503558405,56.71539972127668,0.03268682,555.57715,458.9052458276693,313.164423366211,1.1644818,10.724582,12.027866,9.584763,3212.401,3211.5652,3220.764,4.177,4.1739,4.2054,-0.7273,-0.7306,-0.6919,17.6702,17.6497,17.7308,9.493086986343313,0.0012514861217995,8.353267986343312,0.0012514861217995,2.443103,12.01,323.70795231,51.53634769,21 34 49.91,+51 32 10.9,57.37,2.59,17.4307,456.12,310.81,\N,\N,10.803424249412206,0.0980989906457487,\N,\N,1.8,\N
Gaia DR3 4978671015158662528,HIP 1696,\N,5.33219,-45.75004254758368,56.84802176199547,0.019117692,818.3299,70.04759101037779,-815.3264185127455,1.0955764,9.632791,10.620619,8.644017,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.406367781987939,0.0007302548266396,7.417593781987939,0.0007302548266396,1.976602,10.41,5.33150549,-45.74443728,00 21 19.56,-45 44 40.0,55.68,2.02,17.9598,70.29,-815.44,\N,\N,9.138496133012527,0.0788128620495278,\N,\N,1.475,\N
Gaia DR3 2929062902976882304,HIP 34361,\N,106.846,-21.45852014574668,56.933600757437695,0.017264288,286.77148,195.14755951077632,-210.1316520736746,1.0762309,10.150474,11.341142,9.058939,3343.1187,3338.0278,3352.0374,3.9606,3.9523,3.9884,-1.2023,-1.2122,-1.1754,17.528,17.381,17.7019,8.927317257862764,0.0006584675079785,7.835782257862764,0.0006584675079785,2.282203,11.11,106.84499498,-21.45707442,07 07 22.80,-21 27 25.5,58.04,2.46,17.2295,195.2,-210.99,\N,\N,9.928637018828493,0.0920920805277898,\N,\N,1.44,\N
Gaia DR3 3270590765246119168,HIP 17743,\N,56.9903,2.7859304481715994,56.98699835001791,0.024432756,579.8694,-394.4096377747196,-425.07596072307103,1.2926728,10.23421,11.284525,9.21759,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.01308891091274,0.000931002866082,7.99646891091274,0.000931002866082,2.066935,11.05,56.99303501,2.78885403,03 47 58.33,+02 47 19.9,57.59,2.56,17.3641,-386.87,-431.31,\N,\N,9.851735392649534,0.0965902971617671,\N,\N,1.495,\N
Gaia DR3 4115142207982341504,HIP 84893,156897,260.253,-21.113836771487914,57.082026982302544,0.18513037,333.9961,265.54277639920025,-202.58434438495425,1.9862683,4.290967,4.4827385,3.938444,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.073463932549319,0.0070426178148732,2.7209409325493192,0.0070426178148732,0.5442945,4.39,260.25087615,-21.11243499,17 21 00.21,-21 06 44.8,57.48,0.93,17.3974,262.01,-204.74,\N,\N,3.187583797310941,0.0351364924455501,\N,\N,0.394,\N
Gaia DR3 5745027080665197696,HIP 46488,\N,142.221,-7.374232498035431,57.182121245276576,0.020613998,732.01434,-160.24719942691652,-714.2589440438635,1.0615348,11.041849,12.339122,9.912987,3205.5022,3204.362,3210.682,4.2451,4.2404,4.2577,-0.8009,-0.8054,-0.7804,17.5245,17.5091,17.6642,9.828150310201734,0.0007828098865712,8.699288310201734,0.0007828098865712,2.426135,12.1,142.22259268,-7.36932122,09 28 53.42,-07 22 09.6,58.17,4.02,17.191,-165.77,-711.79,\N,\N,10.92349531899184,0.1503052396304607,\N,\N,1.512,\N
Gaia DR3 4899957905439568256,HIP 523,\N,1.58208,-65.84297370856557,57.23155766851588,0.034792162,583.70654,197.38727769069425,-549.3192316907192,1.0712636,11.108225,12.421236,9.97146,3167.824,3166.6816,3175.579,4.1687,4.1649,4.2051,-0.8839,-0.8875,-0.8452,17.5107,17.3546,17.534,9.896402831204975,0.0013200799040795,8.759637831204977,0.0013200799040795,2.449776,12.17,1.5787602,-65.83919547,00 06 18.90,-65 50 21.1,56.92,2.73,17.5685,195.8,-552.5,\N,\N,10.946324457061236,0.1042282424849245,\N,\N,1.55,\N
Gaia DR3 5013816835621197440,HIP 6005,\N,19.3147,-35.716660593031186,57.46122063746988,0.019536803,195.80411,92.13259892481284,-172.77393264283643,1.177282,10.327956,11.526175,9.237621,3254.118,3232.7812,3254.981,4.0346,3.9377,4.037,-0.9397,-1.0525,-0.9376,17.4036,17.2864,17.4163,9.124830236933226,0.0007383001935696,8.034495236933227,0.0007383001935696,2.288554,11.31,19.31392861,-35.71547383,01 17 15.34,-35 42 55.7,60.61,2.38,16.4989,90.94,-175.85,\N,\N,10.22272142005005,0.0853120456046188,\N,\N,1.51,\N
Gaia DR3 43335537119385216,HIP 17405,\N,55.9393,16.66589025058141,58.0275673632229,0.029084502,347.2631,156.2768819919176,-310.11156313821385,0.8883366,9.925129,11.015001,8.882559,3557.9429,3497.6724,3588.2822,4.4485,4.1873,4.5816,-0.7706,-1.1311,-0.5121,17.1679,17.0439,17.2991,8.743300822073609,0.0010883826738927,7.700730822073609,0.0010883826738923,2.132442,10.83,55.93813416,16.66802202,03 43 45.15,+16 40 04.9,61.4,2.37,16.2866,158.99,-313.21,\N,\N,9.77084185570584,0.0838590844151507,\N,\N,1.47,\N
Gaia DR3 2460983348274381696,HIP 8691,\N,27.9554,-10.80586697964623,58.2409207733023,0.027337851,783.74786,568.6177622079103,-539.3835152227974,1.2623228,10.863001,12.043837,9.77686,3306.2104,3305.5571,3307.434,4.1156,4.1137,4.1181,-1.3196,-1.3218,-1.3155,17.2028,17.1911,17.2381,9.68914216219139,0.0010192729227771,8.603001162191388,0.0010192729227771,2.266977,11.8,27.95145439,-10.80215939,01 51 48.35,-10 48 07.8,56.35,3.05,17.7462,568.32,-537.78,\N,\N,10.554469601910627,0.1176480898865532,\N,\N,1.475,\N
Gaia DR3 1615982823805660544,HIP 73734,\N,226.071,60.38537932190289,58.544572315840405,0.014767674,681.02576,-657.3080971622794,178.16335290508448,1.2150067,10.117958,11.232963,9.068951,3608.4868,3607.643,3609.0078,4.7451,4.7428,4.7463,-0.0305,-0.0342,-0.0268,17.0425,17.0339,17.0537,8.955391188541004,0.0005477467176779,7.906384188541004,0.0005477467176779,2.164012,11.0,226.08033108,60.38415455,15 04 19.28,+60 23 03.0,56.94,1.44,17.5623,-654.95,177.55,\N,\N,9.777087314054684,0.0549277688232985,\N,\N,1.5,\N
Gaia DR3 5559265690666327168,HIP 34069,53706,105.995,-43.609653717189374,58.61789381185408,0.0125634335,395.8015,-101.72178632924884,382.5068961013096,0.77060956,6.653335,7.0472817,6.0827994,5192.068,5170.0615,5200.629,4.461,4.4414,4.4717,-0.5678,-0.8079,-0.4441,17.0503,17.0278,17.0708,5.493486049160797,0.0004654065142526,4.922950449160798,0.0004654065142526,0.9644823,6.83,105.99585067,-43.61228317,07 03 59.00,-43 36 44.2,66.29,6.81,15.0852,-103.02,396.46,\N,\N,5.9372400950876525,0.2238660427698597,\N,\N,0.779,\N
Gaia DR3 5677606810060597248,HIP 47619,\N,145.646,-19.235729064940955,58.63046978803034,0.020513618,522.623,-475.1299408418677,-217.6840044436696,1.063648,10.907699,12.195253,9.785274,3204.0808,3201.236,3236.9617,4.2009,4.19,4.3291,-0.8413,-0.8542,-0.6846,17.0473,17.0054,17.1197,9.748315870338264,0.0007597543987802,8.625890870338266,0.0007597543987802,2.409979,11.94,145.64986317,-19.23423153,09 42 35.97,-19 14 03.2,61.35,3.22,16.2999,-471.85,-214.09,\N,\N,10.879072835315116,0.1140761586236287,\N,\N,1.525,\N
Gaia DR3 4105386688016878336,HIP 91608,\N,280.238,-13.382593004954812,58.84116686059848,0.02975004,677.85565,-94.28696578923883,-671.2661360525918,0.9137389,9.772217,10.8614855,8.737007,3644.9595,3639.7766,3649.8032,4.658,4.6522,4.6727,-0.0338,-0.0766,-0.0031,16.9185,16.6289,16.9557,8.620623382488063,0.0010978945522905,7.5854133824880625,0.0010978945522905,2.1244785,10.63,280.23901878,-13.37797768,18 40 57.36,-13 22 40.7,61.63,2.09,16.2259,-91.74,-669.7,\N,\N,9.578960838653378,0.0736673420459697,\N,\N,1.505,\N
Gaia DR3 974536192658255104,HIP 35821,\N,110.811,46.0863550197296,58.902856854783394,0.02241257,266.75552,-120.76876411802874,-237.8516822962655,1.3018478,9.691786,10.754976,8.664866,3659.8855,3656.2307,3664.2703,4.6316,4.6242,4.6353,-0.2104,-0.2662,-0.1686,16.9971,16.9579,17.0872,8.542467795342937,0.0008262465070254,7.515547795342935,0.0008262465070254,2.09011,10.56,110.8124864,46.08799054,07 23 15.00,+46 05 16.8,61.68,1.91,16.2127,-117.05,-239.55,\N,\N,9.510721825214503,0.0672639228748295,\N,\N,1.442,\N
Gaia DR3 2746709861572970624,HIP 118200,\N,359.636,7.656947081179305,59.094178923685945,0.27797133,325.9517,82.46947755147647,-315.3463128409397,13.314306,10.663617,12.009489,9.474366,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.521340513896018,0.010214399060394,8.332089513896017,0.010214399060394,2.535123,11.78,359.63583351,7.65940573,23 58 32.60,+07 39 33.9,58.62,2.92,17.059,78.85,-312.68,\N,\N,10.620229070512083,0.1082557418442773,\N,\N,1.5,\N
Gaia DR3 5863130980814698112,HIP 63550,\N,195.328,-63.196879103829616,59.338654937678136,0.014948902,567.62854,-391.344182229725,-411.1591679738537,0.9246647,10.090543,11.156851,9.065391,3655.5322,3653.8108,3656.1785,4.7775,4.7762,4.7784,-0.1147,-0.1348,-0.1092,16.8219,16.8087,16.8382,8.957231488488137,0.0005470486138658,7.932079488488138,0.0005470486138658,2.09146,10.92,195.33396963,-63.19405194,13 01 20.15,-63 11 38.6,59.46,2.13,16.818,-392.01,-410.51,\N,\N,9.791124524344596,0.0778206557889475,\N,\N,1.49,\N
Gaia DR3 3250328209054347264,HIP 17695,\N,56.8481,-1.973425581033519,59.43199371869756,0.028811961,328.2008,180.64020406949945,-274.01623129845035,1.5196763,10.5057745,11.839527,9.359375,3164.815,3161.9062,3181.299,4.0207,4.012,4.0766,-0.8127,-0.8246,-0.7361,16.8453,16.8204,16.9436,9.375875997202664,0.0010527054430147,8.229476497202665,0.0010527054430147,2.480152,11.59,56.84681692,-1.97154152,03 47 23.24,-01 58 17.5,61.45,3.02,16.2734,186.74,-271.77,\N,\N,10.532609436112365,0.1068044597520954,\N,\N,1.511,\N
Gaia DR3 6898272528885931008,HIP 105932,\N,321.82,-6.846046270104848,59.63159331014445,0.032815415,400.29062,29.081119571039643,-399.23284847310754,1.2055612,10.292073,11.326764,9.286504,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.169455067570487,0.001194966820722,8.163886067570491,0.001194966820722,2.04026,11.09,321.8201662,-6.84330192,21 27 16.84,-06 50 35.9,61.57,2.61,16.2417,24.98,-403.33,\N,\N,10.03684576795741,0.0921055947712252,\N,\N,1.5,\N
Gaia DR3 6631770869026896512,HIP 92451,\N,282.612,-62.05076623009053,59.78053393638423,0.017367812,107.47348,89.16560674450292,60.0003676634022,0.97255653,9.88309,10.945532,8.858225,3652.497,3642.5051,3660.7637,4.6901,4.6734,4.6982,-0.1955,-0.3225,-0.136,16.7597,16.7152,16.9505,8.765888948346504,0.0006308696685923,7.741023948346504,0.0006308696685923,2.087307,10.74,282.6105529,-62.05117896,18 50 26.53,-62 03 04.2,59.94,2.17,16.6834,90.39,59.71,\N,\N,9.628583693048132,0.0786479042603449,\N,\N,1.48,\N
Gaia DR3 659951725379878272,HIP 43510,\N,132.928,18.124743394772647,59.841199186590025,0.030646453,901.52563,-899.9858437176458,-52.66779552472954,1.0528605,10.66637,11.774226,9.614539,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.551371439898713,0.0011120755242481,8.499540439898713,0.0011120755242481,2.159687,11.54,132.93476871,18.12510546,08 51 44.34,+18 07 30.4,55.46,3.5,18.031,-897.6,-55.17,\N,\N,10.259899326209217,0.1372208311250116,\N,\N,1.481,\N
Gaia DR3 662732046688476288,HIP 41824,\N,127.905,19.393744261856597,60.06019733911887,0.03558466,258.2275,-228.6940326664486,-119.9186299414604,1.4624413,10.576141,12.172066,9.311561,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.46907477410915,0.0012865611479329,8.204494774109149,0.001286561147932,2.860505,11.9,127.9071697,19.39451047,08 31 37.72,+19 23 40.2,78.05,5.69,12.8123,-229.48,-87.35,\N,\N,11.36186453699218,0.1585859959185889,\N,\N,1.85,\N
Gaia DR3 4915139584039259392,HIP 5812,\N,18.6433,-53.94073190508512,60.098407060503966,0.014054573,327.7491,103.45434947787255,310.9930528466963,1.106726,10.206263,11.313534,9.162309,3519.428,3454.807,3558.6968,4.6492,4.4825,4.6947,-0.4163,-0.6281,-0.3282,16.6583,16.555,16.7841,9.100577804772318,0.0005078190845004,8.056623804772318,0.0005078190845004,2.151225,11.16,18.64205953,-53.94286996,01 14 34.09,-53 56 34.3,60.76,1.94,16.4582,104.27,310.9,\N,\N,10.078088825953744,0.0693563016491651,\N,\N,1.637,\N
Gaia DR3 3712538708114516736,HIP 65352,116442,200.913,2.724212587821728,60.281691403362,0.02312667,199.68074,12.466559339996708,199.2912011499005,0.9869559,6.85049,7.2541194,6.2704644,5149.093,5146.4478,5154.2515,4.5127,4.5106,4.518,-0.586,-0.609,-0.529,16.5769,16.5609,16.5894,5.751417146948982,0.000833070989278,5.171391546948981,0.000833070989278,0.983655,7.06,200.91311092,2.72284228,13 23 39.15,+02 43 22.2,62.41,1.41,16.0231,13.4,198.62,\N,\N,6.036270912904415,0.0490674121168117,\N,\N,0.78,\N
Gaia DR3 2185710338703934976,HIP 98906,\N,301.25,54.43021426747369,60.29578669601206,0.026609885,1470.281,-1159.5237878833443,-904.0081399289276,1.822444,11.170794,12.231574,10.149961,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.072228829473373,0.0009583196109641,9.051395829473371,0.0009583196109632,2.081613,11.98,301.26398477,54.43642895,20 05 03.36,+54 26 11.1,63.23,6.44,15.8153,-1165.35,-899.95,\N,\N,10.984615909066092,0.2219348546277748,\N,\N,1.524,\N
Gaia DR3 2653762573103102592,HIP 111571,214100,339.041,-0.844401954555088,60.38361557182072,0.040953923,632.789,55.90374034299936,-630.3147782296967,1.7432048,9.287677,10.250301,8.28736,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.192272567936874,0.0014727559231033,7.191955567936873,0.0014727559231033,1.962941,9.98,339.04021314,-0.84015099,22 36 09.65,-00 50 24.5,57.04,1.77,17.5316,48.76,-630.0,\N,\N,8.760897584219046,0.0674042870506559,\N,\N,1.411,\N
Gaia DR3 6049221163063960320,HIP 80268,\N,245.78,-24.712789495690327,60.40427510265522,0.023444373,758.9147,-344.383538711761,-676.2776420178251,1.1186049,9.454987,10.441666,8.472145,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.360325384147796,0.0008428014672423,7.377483384147796,0.0008428014672419,1.969521,10.23,245.78276639,-24.70813989,16 23 07.86,-24 42 29.3,59.46,2.05,16.818,-346.54,-676.58,\N,\N,9.101124524344597,0.0748954503903212,\N,\N,1.458,\N
Gaia DR3 356922880493142016,HIP 8709,\N,28.0124,47.0023898742372,60.56433165675938,0.031045204,122.11305,4.645151488137252,122.02466751166328,1.0681354,12.495588,12.469657,12.5878105,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.406672645154334,0.0011130942585211,11.498895145154332,0.0011130942585211,-0.1181535,12.44,28.01232553,47.00155059,01 52 02.96,+47 00 05.6,63.08,3.79,15.8529,1.23,124.11,\N,\N,11.439458423284329,0.1306246821373413,\N,\N,0.17,\N
Gaia DR3 2661803855688028800,HIP 114233,\N,347.031,3.330136327815452,60.66580899117613,0.02146757,557.1823,494.2700442689084,257.1949098080924,1.1937593,10.1219,11.131378,9.131023,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.036619966901307,0.0007684103892335,8.045742966901308,0.0007684103892344,2.000355,10.9,347.02781318,3.32836789,23 08 06.68,+03 19 42.1,63.85,2.04,15.6617,492.52,254.78,\N,\N,9.92580450799717,0.0694019098892777,\N,\N,1.49,\N
Gaia DR3 1103079616027292416,HIP 34115,\N,106.112,68.28901639536176,61.14318891505325,0.019764476,349.8263,346.1836139003026,50.35217922966151,1.2830627,10.8454,12.2086115,9.691687,3147.6594,3146.692,3160.1362,4.129,4.1255,4.1701,-0.8097,-0.8145,-0.761,16.3859,16.3468,16.4149,9.777140427764456,0.0007019263564593,8.623427427764456,0.0007019263564593,2.5169245,11.95,106.10581565,68.28866968,07 04 25.40,+68 17 19.2,65.44,2.88,15.2812,346.92,54.34,\N,\N,11.029216453316334,0.0956277940728922,\N,\N,1.527,\N
Gaia DR3 4673947174316727040,HIP 16069,21749,51.7503,-63.50020035944183,61.227116462415786,0.015037491,432.85617,355.194886201188,-247.3884646032553,0.89594316,7.686759,8.306118,6.936548,4425.028,4420.2954,4430.365,4.5377,4.5335,4.5415,0.0913,0.0624,0.1235,16.3352,16.3264,16.3433,6.621478032443255,0.000533317578192,5.871267032443255,0.000533317578192,1.36957,8.08,51.74482544,-63.49849914,03 26 58.76,-63 29 54.6,61.07,1.42,16.3747,356.99,-247.77,\N,\N,7.009139599979328,0.0505001916526191,\N,\N,1.13,\N
Gaia DR3 1940584323054654592,HIP 117383,\N,357.017,49.01622835324005,61.25738022622941,0.021546135,630.0848,626.2088480177963,69.78013860817649,1.3833959,11.175468,12.322246,10.109758,3353.103,3352.777,3354.171,4.3187,4.3168,4.3213,-1.3642,-1.3649,-1.3619,16.3452,16.3117,16.3977,10.111260097708548,0.0007637747393189,9.045550097708547,0.0007637747393189,2.212488,12.06,357.01075418,49.01574852,23 48 02.58,+49 00 56.7,60.56,3.24,16.5125,626.93,69.67,\N,\N,10.97092933246008,0.1162862424896395,\N,\N,1.63,\N
Gaia DR3 6749419923164242816,HIP 99438,\N,302.735,-30.219616097171414,61.69348763255287,0.032288823,422.37625,-340.8664867908077,-249.4228223783392,1.0352294,12.258787,12.2149935,12.370263,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.209983611534271,0.0011364942617566,11.321459611534271,0.0011364942617566,-0.1552695,12.18,302.73782769,-30.21790202,20 10 57.08,-30 13 04.4,65.06,3.85,15.3704,-345.6,-250.49,\N,\N,11.246570294729176,0.1286496760387523,\N,\N,0.07,\N
Gaia DR3 5856411869205581568,HIP 61291,109200,188.374,-68.75719762527582,61.77374693161543,0.015400678,629.1042,-546.0615666422088,-312.3921335384804,0.90800375,6.904045,7.3370366,6.300198,5004.881,5004.073,5005.617,4.5062,4.5056,4.5068,-0.4725,-0.4774,-0.4677,16.1874,16.1823,16.1933,5.858064722923857,0.0005413650574688,5.254217722923857,0.0005413650574688,1.0368386,7.13,188.38442385,-68.75504919,12 33 32.26,-68 45 18.2,61.83,0.63,16.1734,-545.37,-311.73,\N,\N,6.085996232494378,0.0221263943715461,\N,\N,0.836,\N
Gaia DR3 6913810483612308480,HIP 103393,\N,314.206,-4.847952653225154,61.82418681411409,0.07376778,826.3211,796.5934888783738,-219.64828955787192,2.9947343,10.659732,12.159485,9.455331,3053.6914,3046.4812,3089.7085,3.9262,3.8844,3.9754,-0.7362,-0.7693,-0.6238,16.3173,16.1244,17.6632,9.6155240635439,0.0025909726153114,8.4111230635439,0.0025909726153114,2.704154,11.87,314.20029476,-4.84643951,20 56 48.07,-04 50 47.2,56.56,4.03,17.6803,786.98,-219.52,\N,\N,10.632547003944216,0.1549838792335531,\N,\N,1.49,\N
Gaia DR3 5320435203722048768,HIP 39987,\N,122.488,-52.96520145287666,61.89881783058468,0.015571885,843.4868,-514.1053476318169,668.7044686908794,1.1946942,10.653139,11.9945135,9.50806,3173.0593,3167.0344,3245.118,4.1422,4.1189,4.3745,-0.7633,-0.7892,-0.5028,16.1227,15.9911,16.1706,9.611550773811707,0.0005462773044797,8.466471773811708,0.0005462773044797,2.4864535,11.74,122.4939594,-52.96979883,08 09 58.55,-52 58 11.3,60.23,2.33,16.603,-516.02,669.19,\N,\N,10.639064315852902,0.0840454408108888,\N,\N,1.523,\N
Gaia DR3 6890353330746858368,HIP 103388,\N,314.194,-10.453538481490082,61.97626887627377,0.027395306,1125.0663,-37.07954360918741,-1124.455037803497,1.005311,10.418879,11.718892,9.285866,3197.256,3196.061,3202.1587,4.0807,4.0772,4.0944,-0.803,-0.8066,-0.783,16.163,16.149,16.239,9.380006135474629,0.0009598537647121,8.246993135474627,0.0009598537647121,2.433026,11.38,314.19424722,-10.44580703,20 56 46.62,-10 26 44.9,67.71,10.55,14.7689,-24.44,-1109.77,\N,\N,10.533264068987124,0.3411190586143213,\N,\N,1.563,\N
Gaia DR3 5463554406059006336,HIP 49091,\N,150.289,-30.387284748865923,62.000408175856805,0.040996782,1272.1312,-1096.9767380092885,644.1738118284559,1.2480768,10.327975,11.6940365,9.17036,3158.6255,3158.1,3159.1162,4.0241,4.0223,4.0257,-0.7164,-0.7181,-0.7148,16.166,16.1548,16.1858,9.289947743292782,0.0014358517401049,8.132332743292782,0.0014358517401049,2.5236765,11.43,150.29784725,-30.39171436,10 01 11.48,-30 23 30.2,62.33,2.35,16.0436,-1098.13,646.19,\N,\N,10.403485634459994,0.0819088745271381,\N,\N,1.485,\N
Gaia DR3 6623761137270596992,HIP 111391,\N,338.501,-25.24375007889278,62.0787104744365,0.041952185,322.25885,-118.98334546864778,-299.4891276767794,1.2806146,10.2741165,11.506685,9.17233,3269.7278,3245.189,3409.1768,4.1825,4.1029,4.4665,-0.7467,-0.8362,-0.3272,16.1721,16.0157,18.3987,9.23882993496417,0.0014674600264417,8.13704343496417,0.0014674600264417,2.334355,11.25,338.50230691,-25.24169067,22 34 00.55,-25 14 30.1,63.98,2.55,15.6299,-122.39,-302.87,\N,\N,10.280221178740442,0.0865925203162145,\N,\N,1.494,\N
Gaia DR3 3630035787972473600,HIP 65877,\N,202.552,-8.57695246942416,62.14845774403148,0.044410374,1207.5054,-1111.2045641613208,-472.5396084968386,1.1079801,12.355109,12.323377,12.457539,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.32226077900196,0.0015517025160765,11.424690779001962,0.0015517025160765,-0.134162,12.31,202.55955416,-8.57370307,13 30 14.29,-08 34 25.3,55.5,3.77,18.018,-1107.17,-475.43,\N,\N,11.03146491561338,0.1477311220748394,\N,\N,0.026,\N
