designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp
Gaia DR3 281261607033049472,\N,\N,78.88,59.18370662143835,63.35932169133488,0.23899458,1012.71326,116.46679462115102,-1005.9938652003729,4.631093,15.289462,18.335472,13.814244,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.298514595804349,0.008190943085047309,12.823296595804347,0.008190943085047309,4.521228
Gaia DR3 3223516063958808064,HIP 26081,\N,83.4356,1.9447191815123408,63.35970667464679,0.047742654,278.07013,-231.5393115276151,-153.98875225290712,2.4280112,10.379727,11.680991,9.250252,3144.3054,3142.7195,3148.0034,3.8871,3.8804,3.9005,-0.9908,-0.9965,-0.9763,15.8711,15.8416,15.932,9.388792790044405,0.0016362429843885806,8.259317790044403,0.0016362429843885806,2.430739
Gaia DR3 6328672145023976960,HIP 70956,127339,217.693,-8.647390665378762,63.36253925054066,0.017119363,1293.1776,-1270.9909276841292,-238.51708557763695,1.0979886,8.720943,9.614159,7.791995,3899.8958,3890.7305,3900.3347,4.561,4.5548,4.5621,-0.0348,-0.1043,-0.0292,15.7584,15.7305,15.7682,7.730105866297393,0.0005866909023408695,6.801157866297393,0.0005866909023408695,1.822164
Gaia DR3 4558856584955186432,HIP 82099,\N,251.556,16.47589944353406,63.36558084628502,0.021182587,590.5372,-354.71577408147823,-472.13440609369616,1.410243,10.592239,11.899305,9.458897,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.601506101114985,0.0007259052048720349,8.468164101114986,0.0007259052048720349,2.440408
Gaia DR3 1235125877277843840,\N,\N,218.046,16.013385429054974,63.38492807099326,0.02794648,191.858,178.4250183953549,-70.52661431229022,1.3550768,12.240585,13.870865,11.00377,3089.9375,3089.2388,3092.0942,4.4993,4.4974,4.5084,-0.8861,-0.8892,-0.8662,15.7084,15.6833,15.8231,11.25051500914336,0.0009574044815092719,10.01370000914336,0.0009574044815092719,2.867095
Gaia DR3 6832674634380238848,HIP 105341,203040,320.057,-19.855489238479763,63.38643828104384,0.02433063,741.57214,-173.09379645762,-721.0879054998358,1.0297251,8.497678,9.310631,7.617907,3885.392,3869.8716,3893.521,4.461,4.4359,4.4786,-0.5619,-0.6353,-0.5109,15.8034,15.7644,15.9668,7.507659746054495,0.0008335110124289002,6.627888746054495,0.0008335110124289002,1.692724
Gaia DR3 6579894402894605824,HIP 104644,\N,317.958,-43.61672534471101,63.38848857256921,0.023571858,724.08777,215.3187582952361,-691.332693165611,1.1373206,11.010081,12.231533,9.915315,3370.205,3309.2522,3446.9468,4.4365,4.2401,4.8116,-1.0823,-1.2884,-0.5385,15.7794,15.6147,15.9639,10.020132983152468,0.0008074911202333723,8.925366983152468,0.0008074911202333723,2.316218
Gaia DR3 4590758227641991424,HIP 88745,165908,271.756,30.56234690690805,63.39426362278724,0.075000614,113.77964,-100.1499708145503,53.998054341019845,1.3883259,4.947728,5.1950226,4.432232,5925.4526,5916.887,5933.0303,4.1957,4.1909,4.2034,-1.1386,-1.3251,-0.9115,15.8325,15.7444,15.9613,3.957977807572645,0.0025690311816202183,3.442481807572646,0.0025690311816202183,0.7627906
Gaia DR3 3345968334645285376,HIP 28954,41593,91.6681,15.5416453082647,63.40654504107504,0.026900956,159.00244,-120.71603250483558,-103.48630746850164,0.9798761,6.53857,6.9421654,5.9583545,5187.5664,5184.156,5191.3413,4.4842,4.4829,4.4853,-0.4722,-0.481,-0.4629,15.7594,15.7517,15.7665,5.549240447808716,0.0009212722000637719,4.969024947808716,0.0009212722000637719,0.9838109
Gaia DR3 898275195732381440,\N,\N,108.516,37.04530452587593,63.414436155180425,0.13944912,203.07277,-89.02371483542161,-182.5193957919258,1.0565441,16.363377,19.845829,14.827187,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.37431767654249,0.00477510205982945,13.838127676542488,0.00477510205982945,5.018642
Gaia DR3 1380293091823646720,\N,\N,241.637,40.9068446781502,63.42324958914181,0.0342778,734.50024,-716.3023350025647,162.48561911497166,1.1245724,14.829432,17.464981,13.405134,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.840674450082407,0.0011735965074066712,12.416376450082407,0.0011735965074066712,4.059847
Gaia DR3 5805810454276181120,HIP 82256,\N,252.095,-72.97845320821952,63.42729041392924,0.014437226,716.2782,-479.05227777255936,-532.5066968417766,1.0501585,10.445256,11.554786,9.401079,3320.7864,3319.33,3328.1943,4.1436,4.1365,4.1777,-1.1618,-1.1699,-1.1188,15.7815,15.7723,15.8233,9.456636794618273,0.0004942673455810009,8.412459794618272,0.0004942673455810009,2.153707
Gaia DR3 5943550124208359552,\N,\N,250.365,-43.98861786008088,63.45587976026715,0.018947486,614.0321,-376.3998063345479,-485.13770269809663,0.9394789,10.642615,11.827406,9.561215,3460.6782,3358.7478,3490.1018,4.6201,4.2001,4.7598,-0.742,-1.2597,-0.4756,15.7528,15.5519,16.0589,9.654974348003158,0.000648386634254372,8.57357434800316,0.000648386634254372,2.266191
Gaia DR3 1284257623084916480,HIP 71284,128167,218.671,29.745711934026136,63.46786677026886,0.11734676,229.94238,188.5743631203932,131.57967136310992,1.1758517,4.341964,4.5513854,4.01137,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.3547335070518844,0.004014874849507688,3.024139507051883,0.004014874849507688,0.5400154
Gaia DR3 5970189504209690496,\N,\N,254.202,-39.09401792053027,63.52312678591539,0.036176838,122.98054,46.90372006277018,-113.68489033038924,1.2546964,11.785176,13.462883,10.502474,3085.3643,3044.1375,3102.6196,4.629,4.3267,4.7315,-0.2037,-0.7248,-0.006,15.7686,15.7026,15.8628,10.79983533566948,0.0012366679357311838,9.51713333566948,0.0012366679357311838,2.960409
Gaia DR3 1655482224982135040,\N,\N,255.437,74.19781368444308,63.532189943492725,0.01973944,260.67294,-254.8401069579656,54.83525096164605,1.581555,12.342951,13.917329,11.127348,3060.747,3027.1392,3174.1536,4.6196,4.4959,4.9186,-0.6195,-0.7577,-0.2567,15.7446,15.6634,15.8128,11.35792012824113,0.0006746761091775966,10.142317128241132,0.0006746761091775966,2.789981
Gaia DR3 4986970575602213632,\N,4378B,11.4546,-41.91009936192158,63.5753128336091,0.02216372,300.1582,279.8768287557112,-108.46156217214826,1.0088347,8.431816,9.220658,7.5592666,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.448258529380369,0.0007570219677566215,6.57570912938037,0.0007570219677566215,1.6613914
Gaia DR3 5970189504223192960,\N,\N,254.203,-39.09440697481273,63.58220163977265,0.018262595,120.613525,56.065063536616165,-106.791062269871,0.9506588,10.380703,11.737786,9.222966,3121.3318,3120.6912,3122.1133,3.9392,3.9359,3.9439,-0.8343,-0.8374,-0.83,15.7141,15.7078,15.7196,9.397380810049315,0.0006237079125366307,8.239643810049314,0.0006237079125366307,2.51482
Gaia DR3 5908794218026022144,\N,\N,268.438,-66.00031764038111,63.583559309275664,0.26312828,346.30518,-52.589303062865206,-342.2888194813384,1.0131235,19.316593,21.301256,17.740871,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.333317176961998,0.008986270478386515,16.757595176961996,0.00898627047838474,3.560385
Gaia DR3 4986970575602213504,\N,4378A,11.453,-41.90951981324176,63.59380175904286,0.022689907,315.58124,306.67688415240804,-74.43654460702132,0.9744849,7.9172573,8.58954,7.124753,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.934331243570403,0.0007747690459267709,6.141826943570404,0.0007747690459267709,1.464787
Gaia DR3 3823307284773157248,HIP 48477,\N,148.299,-3.692166800642187,63.61167544513159,0.073707186,473.34406,-102.34125205682156,-462.1481027384221,3.3784583,9.554909,10.771992,8.452926,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.572593172269773,0.002516097733492373,7.470610172269772,0.002516097733492373,2.319066
Gaia DR3 3213958769587525888,HIP 24819,34673,79.8059,-3.07320375008595,63.64345779109681,0.022526987,713.3505,699.9096105469612,137.82430941282388,0.9689201,7.4928217,8.024881,6.745429,4587.147,4585.9307,4589.23,4.5363,4.5351,4.538,-0.2426,-0.2491,-0.2351,15.7049,15.6935,15.7124,6.511590535607951,0.0007686058313085553,5.76419783560795,0.0007686058313085553,1.279452
Gaia DR3 6614285855300051840,HIP 110996,213042,337.315,-30.022016820274224,63.65194057756435,0.026628546,841.7752,220.7956810653301,-812.3021533981414,1.0263444,7.298902,7.8663464,6.5868754,4598.2256,4578.6406,4608.053,4.5355,4.5225,4.5422,0.2314,0.1376,0.3037,15.7109,15.6953,15.7414,6.317960243348269,0.0009084272340031951,5.605933643348269,0.0009084272340031951,1.279471
Gaia DR3 4255771256961780480,\N,\N,284.207,-3.3326983879621355,63.65532028548186,2.467406,10.972576,-8.714156284103272,-6.667901965841264,1.5077192,20.119987,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.139160538303905,0.08421275472647416,\N,\N,\N
Gaia DR3 6558741070485093632,\N,\N,325.485,-51.3152290256044,63.66473585848063,0.7291768,752.6157,705.7791075293267,-261.35464436825816,1.1609349,\N,\N,18.6281,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.647594707766803,0.02487179948576035,\N
Gaia DR3 5970189332424492160,\N,152705,254.178,-39.13735925768554,63.726103624238334,0.020357424,120.17362,51.24670137529056,-108.69900923285306,0.92365205,8.07022,8.737367,7.2849135,4334.8286,4331.1562,4341.3306,4.6294,4.6236,4.6365,0.1964,0.1735,0.2399,15.6681,15.654,15.6943,7.0918068271221,0.0006936809805484501,6.306500327122099,0.0006936809805484501,1.4524535
Gaia DR3 6164998500516764160,HIP 66765,118972,205.268,-34.46489583665526,63.7262550996456,0.029071746,263.88806,204.8161041710937,-166.3949257884322,1.1208704,6.6976805,7.12298,6.1009107,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.719272488653372,0.000990619935473891,5.1225026886533715,0.000990619935473891,1.0220693
Gaia DR3 3336130626153639424,\N,\N,85.2238,8.905037560985615,63.731924628849775,0.0264073,169.57576,-169.42830135297783,-7.070189127394858,1.2153444,13.807728,15.923795,12.469025,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.829513169291541,0.0008997488617419336,11.490810169291539,0.0008997488617419336,3.45477
Gaia DR3 4019458647338779648,HIP 56662,\N,174.271,29.7994689522561,63.73294526558126,0.038901642,148.24498,-147.71429017200893,-12.53254509517692,0.7665125,12.492209,12.404524,12.692608,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.514028944120156,0.001325434630812694,11.714427944120157,0.001325434630812694,-0.288084
Gaia DR3 2926756814770728064,\N,\N,99.905,-21.025659098708843,63.73823823196375,0.8857773,225.53584,-196.9279191997121,109.93549289749728,30.681206,12.266764,13.025585,10.200335,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.288764275551234,0.030179133596032415,9.222335275551236,0.030179133596033303,2.82525
Gaia DR3 5682008056323530368,\N,\N,142.841,-17.295762704607554,63.75938682352279,0.6917592,385.5029,-362.690622078861,-130.64458557420315,14.689433,14.977961,17.82606,13.52608,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.000681658906954,0.023560373393831213,12.548800658906954,0.023560373393831213,4.29998
Gaia DR3 2313022171603701888,\N,\N,359.968,-34.11464432793772,63.76118127059159,0.03873017,949.7412,698.2857685015404,-643.7431909512155,1.6133997,11.497224,13.062853,10.274408,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.520005772064755,0.0013190079643834451,9.297189772064755,0.0013190079643843333,2.788445
Gaia DR3 2001345397199713152,\N,\N,336.235,52.007111377537385,63.772676763563645,0.015320805,490.88745,233.15465647816853,431.9830917139213,1.2209809,13.330946,15.207454,12.041939,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.354119231184319,0.0005216764871338597,11.065112231184317,0.0005216764871338597,3.165515
Gaia DR3 2457862762476854656,\N,\N,20.8251,-12.938209952737276,63.79479104197407,0.037614822,331.50214,-12.506990527427403,331.26610394306647,1.7942611,11.856573,13.225259,10.691233,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.880499096263977,0.0012803483841423713,9.715159096263976,0.0012803483841423713,2.534026
Gaia DR3 3244915072792668416,HIP 18280,\N,58.6478,-6.823671241650217,63.8136033499158,0.022790443,527.3775,-5.526239377688409,527.3485236910128,1.1170083,8.42398,9.245791,7.5364695,3877.1719,3861.9724,3878.481,4.448,4.4222,4.4504,-0.5079,-0.5941,-0.5007,15.6696,15.6589,15.7012,7.448546342670108,0.000775521482588637,6.561035842670108,0.000775521482588637,1.7093215
Gaia DR3 4880837088995421952,\N,\N,71.8447,-27.84079924965513,63.81434124038072,0.013216366,159.0297,46.30581500962252,152.1388012740418,1.0958966,9.257235,10.232451,8.279898,3669.6794,3625.888,3709.4497,4.5445,4.4621,4.5821,-0.459,-0.5873,-0.3768,15.6654,15.5158,15.7738,8.281826451728957,0.0004497260956641824,7.304489451728957,0.00044972609566373833,1.952553
Gaia DR3 6143501502007380608,\N,\N,183.662,-46.05505230126102,63.823897628031645,0.028026288,774.7832,-735.5430361195366,-243.4450373152773,1.0882654,13.757075,15.882967,12.411491,2938.0007,2936.069,2938.9849,5.1003,5.0877,5.1016,-0.1713,-0.1764,-0.1258,15.6621,15.6371,16.1213,12.781991611843065,0.0009535349188398712,11.436407611843066,0.0009535349188398712,3.471476
Gaia DR3 6012127622177717760,\N,\N,238.027,-33.988375449427416,63.82885097865815,0.1350733,114.25086,-99.80115292574284,55.614655990693535,6.255068,12.156483,13.821445,10.903389,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.181568132526607,0.004595232054914966,9.928474132526606,0.004595232054914966,2.918056
Gaia DR3 6572227714472220288,\N,\N,327.299,-41.55949475597503,63.84032922665101,0.07993598,356.55957,308.06371289135825,-179.53126501846566,2.8144817,11.351092,12.689154,10.1563635,3222.1362,3217.3003,3243.6572,4.2987,4.2853,4.3347,-1.1212,-1.1268,-1.0349,15.6549,15.4786,16.6945,10.376567590095977,0.002718953174481342,9.181839090095973,0.002718953174481342,2.5327905
Gaia DR3 3845035696121944576,\N,\N,139.043,1.8853361511850135,63.89092797847018,0.027632065,115.18741,54.82261133983465,-101.30459478738815,1.123814,11.688736,13.238439,10.47402,3012.6096,3012.0557,3013.182,4.2175,4.2152,4.2199,-0.7969,-0.7995,-0.7942,15.6438,15.6339,15.6524,10.715931980260176,0.0009391359995074566,9.501215980260177,0.0009391359995074566,2.764419
Gaia DR3 4880837088995983360,\N,\N,71.8468,-27.842462894558413,63.89982609995488,0.031979162,186.85733,72.17596216204038,172.35513865456466,1.084004,10.460175,11.912197,9.272729,3076.1182,3069.5881,3085.0137,3.8816,3.8464,3.93,-0.8069,-0.8332,-0.7588,15.5878,15.5086,15.7107,9.487673381251096,0.0010867302463584139,8.300227381251098,0.0010867302463584139,2.639468
Gaia DR3 851053031037729408,\N,\N,162.827,56.21767229762724,63.92295253666063,0.12960885,389.0997,-227.0282319018428,-316.0011837731104,1.1313212,18.039791,21.319016,16.485891,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.068075131965024,0.00440283835951405,15.514175131965022,0.0044028383595131615,4.833125
Gaia DR3 5210616497733074304,\N,\N,123.422,-76.12734881277197,63.98864688917191,0.01612636,694.10175,-307.5578588133031,622.2422111850369,1.1448339,10.80257,12.127316,9.667028,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.833084633141187,0.0005472524932113032,8.697542633141186,0.0005472524932121914,2.460288
Gaia DR3 3134682194522547968,\N,\N,113.573,0.9832433944126404,64.0035341170434,0.02729526,599.5843,-19.098744961156083,-599.2800447427575,1.2701293,10.871917,12.171683,9.743211,3174.9622,3171.6904,3176.2993,4.1738,4.1659,4.1795,-0.9115,-0.9207,-0.9069,15.6138,15.5478,15.6291,9.902936776572117,0.0009260567937614539,8.774230776572118,0.0009260567937614539,2.428472
Gaia DR3 6302599662016881664,\N,\N,209.583,-13.273879021103491,64.00939289006708,0.04095468,348.27875,343.0835706297187,-59.931255284047175,1.5726144,12.530976,14.224891,11.281494,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.562194540310763,0.0013893581204360572,10.312712540310763,0.0013893581204360572,2.943397
Gaia DR3 1833199729671740800,HIP 98792,190404,300.962,23.336629388172494,64.01198953137545,0.016396882,1356.8558,-1003.9934560286669,-912.7184937140594,0.95581365,7.0359473,7.470217,6.425181,4945.5796,4944.6836,4947.6816,4.5183,4.5174,4.5202,-0.8199,-0.8265,-0.8022,15.6127,15.6075,15.6179,6.067253927704488,0.0005562298235775032,5.4564876277044885,0.0005562298235775032,1.045036
Gaia DR3 1244571953471006720,HIP 67275,120136,206.813,17.457173637726076,64.04697623237095,0.10931693,473.1983,-468.9225601068748,63.46858141462215,0.86741585,4.356021,4.608971,3.964488,6319.2407,6317.7007,6321.0938,4.1688,4.1645,4.1771,-0.0794,-0.0909,-0.0589,15.6162,15.5681,15.6554,3.388514153885594,0.0037063252922604484,2.996981153885593,0.0037063252922604484,0.644483
Gaia DR3 2046207670631964928,HIP 95319,182488,290.892,33.22267802956897,64.07028934672152,0.015404928,179.91443,81.96620358884029,160.15848938817615,0.97614366,6.161308,6.555944,5.598384,5305.309,5304.5376,5307.672,4.4263,4.4259,4.4278,0.1657,0.1637,0.1678,15.5763,15.5583,15.5845,5.194591426530301,0.0005221043498986333,4.6316674265303,0.0005221043498986333,0.95756
Gaia DR3 5653063069125830016,\N,\N,133.832,-23.87057312949651,64.07682227187554,0.22319448,567.4432,-566.8120925453887,26.75509116472693,12.037418,12.374077,14.105255,11.019551,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.407581829362694,0.007563774204482954,10.053055829362695,0.007563774204482954,3.085704
Gaia DR3 5945941905576552064,HIP 86796,160691,266.036,-51.8349016618794,64.08529417744371,0.09042354,191.49162,-15.03365551054608,-190.90057499776287,0.8579926,4.942752,5.293322,4.4427133,5590.9136,5589.6675,5592.4976,4.22,4.2177,4.2212,-0.023,-0.0307,-0.0119,15.6071,15.5736,15.689,3.97654391122017,0.0030639221541561845,3.476505211220169,0.0030639221541561845,0.8506087
Gaia DR3 4941699593078093952,\N,\N,26.9287,-48.60286554926218,64.08793947569066,0.19352736,390.07196,240.48704542254745,-307.1190680465476,3.8540936,11.602898,12.667656,9.931643,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.6367795429162,0.006557249359468109,8.9655245429162,0.006557249359467221,2.736013
Gaia DR3 5605469402661155968,HIP 36349,\N,112.213,-30.24774602314018,64.14011057455802,0.4729198,196.54605,-112.74090020612914,-160.99639244151766,10.317213,9.256418,10.14725,8.005821,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.292066521482454,0.01601105608617459,7.041469521482454,0.016011056086174147,2.141429
Gaia DR3 4240815184408080512,\N,\N,299.564,2.034030629490488,64.1467249609067,0.02464852,887.32117,-337.70706347397083,-820.5441850398313,1.2140716,10.955686,12.224449,9.83745,3227.8335,3212.4749,3357.0852,4.315,4.2679,4.7084,-0.8462,-0.9016,-0.3989,15.5969,15.5273,15.6705,9.991558440911362,0.0008343930852632298,8.873322440911362,0.0008343930852632298,2.386999
Gaia DR3 6302909449418261120,\N,\N,213.941,-13.493135958190171,64.181445429137,0.029299598,432.84668,-416.8320586379057,-116.65024521597704,1.3608273,11.539969,12.858814,10.405751,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.577016468037801,0.0009913032132775612,9.4427984680378,0.0009913032132775612,2.453063
Gaia DR3 6260386975385254656,HIP 76779,139763,235.145,-18.048628879190318,64.18253335778927,0.023558887,184.44682,161.1494468905148,89.73007338890027,1.0526844,8.362635,9.131757,7.509888,4101.4546,4099.602,4102.121,4.5723,4.568,4.5731,-0.0054,-0.0366,-0.0004,15.5659,15.5546,15.6177,7.399719275981497,0.0007970622650832482,6.546972275981498,0.0007970622650832482,1.621869
Gaia DR3 3774789959807192064,HIP 52186,\N,159.916,-6.924217819335643,64.19772887955008,0.022410598,725.54694,-717.93552070627,-104.81845472732408,0.9970238,10.270334,11.539175,9.153866,3217.182,3216.3271,3217.906,4.0685,4.0659,4.0711,-0.8553,-0.8583,-0.8526,15.5716,15.5632,15.578,9.307932321611736,0.0007580330030956262,8.191464321611736,0.0007580330030956262,2.385309
Gaia DR3 2118429538570209920,\N,\N,278.867,45.762979999016885,64.20993840996545,0.017638212,582.1141,456.42624989652046,361.29195006938784,1.0755336,11.754142,13.28524,10.548845,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.792153266711818,0.0005964947580245905,9.586856266711816,0.0005964947580245905,2.736395
Gaia DR3 6817950657560102016,\N,\N,326.691,-21.29660962151476,64.22312127649028,0.036772832,296.86652,292.12600792708486,-52.84053290856598,1.2697101,12.271136,13.93861,11.025622,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.309593043385009,0.0012433403616487482,10.064079043385009,0.0012433403616487482,2.912988
Gaia DR3 2118424350249708800,HIP 91128,\N,278.829,45.74565421210253,64.23584173579249,0.011955971,580.292,452.36175503345856,363.4661211513408,0.9694729,9.107278,10.066533,8.137055,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.146165097090158,0.0004041678407844529,7.175942097090157,0.0004041678407835647,1.929478
Gaia DR3 1038195201485531776,\N,\N,139.442,58.41741940222413,64.23736130921775,0.020353802,1171.2257,26.210380641971085,-1170.9324218571903,1.2092755,13.494663,15.466398,12.185511,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.533601465183878,0.0006880376162730073,11.22444946518388,0.0006880376162730073,3.280887
Gaia DR3 1656076893269778432,\N,\N,265.682,75.62282031158797,64.26359661346595,0.027844062,555.4322,513.7413802737317,211.12723116258368,1.4029596,12.837471,14.657911,11.560502,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.877296139354138,0.000940853288201815,10.600327139354137,0.000940853288201815,3.097409
Gaia DR3 6564091190988411520,HIP 107649,207129,327.067,-47.30492965427047,64.27166055130206,0.042974066,338.5248,165.06854306177507,-295.552731253777,0.87611145,5.419392,5.725474,4.947477,5815.8623,5811.7036,5818.9536,4.2949,4.2907,4.3015,-0.2768,-0.3052,-0.2673,15.5147,15.4491,15.5437,4.459489603406919,0.0014519153815171215,3.9875746034069177,0.0014519153815171215,0.777997
Gaia DR3 5329751125239019392,\N,\N,130.794,-46.99125024145183,64.27255281530275,0.014324266,835.3636,540.3055513337912,-637.1045589732616,1.2133439,13.125737,14.972417,11.84664,3058.8489,3058.55,3059.0974,5.0738,5.0734,5.0741,-0.2261,-0.2272,-0.225,15.5196,15.5138,15.5247,12.165864749091565,0.0004839507310361313,10.886767749091565,0.0004839507310361313,3.125777
Gaia DR3 6342940473056949120,\N,\N,326.692,-85.71878034422768,64.29184029293056,0.02091091,306.50302,236.2044963956356,-195.3242094326459,1.25746,11.946005,13.687561,10.676908,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.986784286034561,0.0007062710527057092,9.717687286034561,0.0007062710527057092,3.010653
Gaia DR3 4594186745414679680,\N,\N,263.805,26.578452534570733,64.32922330147355,0.7492705,321.93323,141.57906089495498,-289.1303745408281,8.734504,15.85357,19.083935,14.064997,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.895611539224719,0.025293229357525426,13.10703853922472,0.025293229357525426,5.018938
Gaia DR3 5443030196164951168,\N,\N,160.29,-36.89643444623197,64.33634726366664,0.051021755,305.79092,213.0731956911364,-219.3351480182028,3.2023392,9.272428,10.188976,8.150177,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.314709999625999,0.001722080304624285,7.192458999625998,0.001722080304624285,2.038799
Gaia DR3 6509993810151618304,\N,\N,337.539,-53.75205402083646,64.35766905397324,0.38927606,739.77655,-54.67739958085539,-737.7531639215564,17.299686,12.7922,14.718533,11.475607,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.835201530822875,0.013134604552432982,10.518608530822874,0.013134604552432982,3.242926
Gaia DR3 6561146458331160320,HIP 108159,\N,328.687,-46.99435689427491,64.38810095199459,0.022681018,486.08194,-320.6808938602804,-365.2936050780172,1.2973901,10.9563,12.209866,9.844917,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.000328081491688,0.0007649116236638775,8.888945081491688,0.0007649116236638775,2.364949
Gaia DR3 2835207319109249920,HIP 113357,217014,344.368,20.769104345387102,64.40477219179482,0.07709389,216.16158,207.32768225871277,61.16421533774069,1.0572765,5.283212,5.6174655,4.7888722,5662.524,5661.2275,5663.87,4.3077,4.3068,4.3088,-0.187,-0.1945,-0.1793,15.5181,15.4979,15.5345,4.327802242061248,0.002599300165768703,3.833462442061247,0.002599300165768703,0.8285933
Gaia DR3 1083242222939300480,\N,\N,122.074,58.519009709876286,64.43359958979265,0.029890003,185.60362,-174.8352711168581,-62.300337917620254,1.3851392,11.55008,12.949233,10.384658,3108.3582,3106.6914,3124.128,4.3076,4.3008,4.3827,-0.8733,-0.8845,-0.7787,15.5652,15.5242,15.6589,10.595641969654036,0.0010073210546028832,9.430219969654035,0.0010073210546011069,2.564575
Gaia DR3 2564019716784563840,\N,\N,17.9933,4.901105297805829,64.56697591826322,0.036834925,648.09503,373.0493297359216,-529.9635898940465,1.4913144,12.558009,14.172772,11.327416,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.608061230560503,0.0012388071592956962,10.377468230560504,0.0012388071592956962,2.845356
Gaia DR3 1791995119082190848,\N,\N,320.527,22.93195139794007,64.58020655577381,0.020887453,160.33241,108.77033174921245,117.79429893122432,1.1227998,9.775237,10.830655,8.755608,3380.8362,3378.836,3393.2346,4.0347,4.0265,4.0802,-1.1636,-1.1727,-1.0987,15.4997,15.485,15.5986,8.82573414873626,0.000702328652929296,7.80610514873626,0.0007023286529288519,2.075047
Gaia DR3 3278137572540701056,\N,\N,56.086,7.698683077306292,64.60638252238219,0.03047463,165.34128,-164.06355364219,20.51560059911256,1.6373816,13.318586,15.163696,12.037637,3070.682,3069.9907,3072.7258,5.1167,5.1066,5.1174,-0.3912,-0.3945,-0.3575,15.4151,15.3886,15.8441,12.369963122276332,0.0010242768680042147,11.089014122276332,0.0010242768680042147,3.126059
Gaia DR3 598180818531355776,\N,\N,130.687,9.554204202169224,64.63627135864563,0.09052826,610.5805,203.23066574639645,-575.7654544779928,1.9416103,12.00015,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.052531477765896,0.0030413225156404877,\N,\N,\N
Gaia DR3 5468091231551021184,\N,\N,159.438,-27.776254901109976,64.65651085828357,0.032694917,344.64603,-231.53673158697123,255.2873540396224,1.4267097,11.677898,13.402741,10.416647,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.730959322605669,0.0010980505335940194,9.469708322605669,0.0010980505335940194,2.986094
