designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
"Gaia DR3 3716608138087936128",198.52104654118253,3.8997239061992817,51.29307407540007,0.03662834,736.12085,-736.0586170718175,9.570800474557869,1.7311251,12.292782,13.786874,11.097676,3172.5159,3165.2668,3222.559,4.4754,4.4258,4.7145,-0.9267,-1.0156,-0.4375,19.4906,19.2181,21.1562
"Gaia DR3 6065791696645045248",206.2014315533189,-54.12332198633296,51.135926435978625,0.023807554,454.3113,-254.2536283510949,-376.5021541363873,1.2042754,11.424941,12.695057,10.313203,3440.4302,3440.0562,3440.787,4.8796,4.8789,4.8811,-0.2185,-0.2202,-0.2165,19.4966,19.4802,19.5203
"Gaia DR3 3578493912677730048",187.22021666894105,-10.663495402832314,51.44162743482788,0.028134562,279.64764,-279.622164898228,3.7742751091028346,1.145291,10.644775,11.8469,9.546859,3279.842,3261.4111,3331.1155,4.1325,4.0839,4.3086,-0.8477,-0.9013,-0.6583,19.5,19.4273,19.6212
"Gaia DR3 5249254676369630336",144.214659619105,-65.23023843939158,51.04704516734269,0.019491483,298.01068,271.76826466131564,122.27990163942732,1.09939,14.014112,16.227303,12.658429,2931.8284,2931.405,2932.213,5.0541,5.0537,5.0545,-0.0037,-0.0051,-0.0021,19.5046,19.4851,19.5176
"Gaia DR3 5210240327318434304",124.63363893110254,-76.9192479593938,51.31717474962205,0.098105684,153.91325,110.51480172689814,107.12500961635023,1.665392,3.949889,4.1629195,3.5758235,6532.6333,6530.8477,6534.3906,3.9655,3.9635,3.9674,-0.1698,-0.1866,-0.1507,19.5077,19.4682,19.5426
"Gaia DR3 706300980915871616",129.8558619958561,29.888835566188664,51.19116805419312,0.017321575,168.6308,120.74573900933171,117.71495984089822,1.1718248,13.319718,15.022123,12.074059,3000.4387,3000.0518,3001.8523,4.6863,4.6844,4.6889,-0.6487,-0.6522,-0.6397,19.508,19.4702,19.6664
"Gaia DR3 1015570963037979264",135.2152883154428,48.418919989426016,51.08371509249398,0.03171999,1069.5675,-254.24945222864676,-1038.9090299259833,1.5035322,12.89207,14.399192,11.696575,3063.442,3052.5684,3162.1335,4.5907,4.5555,4.9174,-0.7699,-0.8119,-0.3916,19.5219,19.3913,19.6883
"Gaia DR3 3595317540095019520",178.31630085251615,-7.3766048414037835,51.24901005587501,0.032233085,534.4442,-166.75753431209648,-507.76230452081796,1.5194023,10.850741,12.095081,9.739248,3241.7988,3235.5972,3289.2292,4.149,4.1235,4.3196,-0.8349,-0.8617,-0.6544,19.5225,19.3448,19.6174
"Gaia DR3 3584226658929871232",184.64361569925163,-6.423305459754171,51.08888307824784,0.03752723,381.15616,-378.8163071024506,-42.16902069051321,1.2919422,12.407049,13.910618,11.203149,3248.8682,3247.752,3262.6165,4.9714,4.9183,4.9839,-0.1586,-0.1655,-0.0665,19.5247,19.2845,22.5022
"Gaia DR3 3846639574348918528",147.7076759797802,1.3021827808867648,51.00242065910709,0.02541111,430.1739,234.47323145889533,-360.654809150328,1.1851603,12.6227,14.159158,11.413638,3217.6536,3217.3179,3218.0051,4.9991,4.9982,4.9997,-0.1709,-0.1727,-0.1683,19.5249,19.5052,19.5562
"Gaia DR3 1264630412816366720",226.82617958714343,24.86846415306875,51.187520920833634,0.08791835,247.19809,184.7140536323467,-164.27907154680298,1.0779387,4.802299,5.034543,4.4395275,6456.2046,6453.5967,6457.6934,4.0862,4.0827,4.1041,-0.7164,-0.732,-0.6424,19.5272,19.3299,19.5844
"Gaia DR3 3198812859478372480",65.86135866378902,-7.397152593091982,51.065354293806706,0.018021578,228.82954,-144.36420779624183,-177.5441846611854,1.256783,13.175508,14.88557,11.92488,3129.317,3128.9011,3130.2275,5.0381,5.0356,5.0385,-0.1858,-0.1872,-0.1805,19.5363,19.5175,19.6538
"Gaia DR3 4902689745157488128",12.381389903977816,-61.04278189419078,51.17288044315884,0.019810503,1125.5146,1122.7918229510326,-78.24234070645399,1.2236092,11.1648445,12.387943,10.065709,3450.7449,3431.5872,3465.7048,4.7714,4.6964,4.8365,-0.3587,-0.4948,-0.1863,19.5376,19.4308,19.601
"Gaia DR3 2618333804489940992",329.3036181978969,-9.05802459659516,50.890394357609914,0.02384047,217.98796,177.66368403917147,-126.31060063446061,1.1273036,13.361847,15.265415,12.058802,3026.8499,3023.8271,3027.3982,4.9891,4.969,4.9909,-2.0E-4,-0.0187,3.0E-4,19.5401,19.5218,19.7253
"Gaia DR3 2107257297843283584",284.1100119283428,46.382926799980986,51.18266860185122,0.024105284,309.7869,59.36575834113643,304.0454512018547,1.832759,12.609335,14.163043,11.336895,3006.282,3005.1453,3009.6887,4.4123,4.4077,4.4293,-0.6814,-0.6877,-0.654,19.5444,19.5292,19.5885
"Gaia DR3 6748283784056800384",299.1564058280886,-31.335176843971848,51.157313812842865,0.025003806,410.43213,409.2186102031583,31.538107780561567,0.99363804,8.074735,8.631279,7.3687263,4570.5166,4559.585,4584.315,4.5503,4.5461,4.5546,-0.372,-0.4041,-0.3267,19.5451,19.5253,19.6225
"Gaia DR3 2719512513745949184",342.0961253423981,12.536167811623086,51.49092046809177,0.03990693,503.53418,503.3522892429798,-13.533482868713099,0.94339013,14.824642,17.210835,13.4330435,2847.056,2829.0017,2852.8855,5.1301,5.0516,5.1461,-0.3182,-0.3677,-0.2844,19.5465,19.4107,20.2286
"Gaia DR3 1603267143629157120",233.8350485767822,60.086268676908446,51.222192287747625,0.017109105,236.73474,171.9239039167985,-162.743687938706,0.96859026,8.033153,8.606881,7.3146935,4533.7534,4527.113,4536.42,4.5525,4.5466,4.5553,-0.068,-0.0933,-0.0559,19.5548,19.5194,19.652
"Gaia DR3 2683209044978079616",331.6251935434858,2.375809039939923,50.98668748184285,0.022119634,276.5413,267.9266667229734,68.486454215863,1.2172325,13.264251,14.95417,12.02091,3082.8247,3080.967,3093.0435,4.7152,4.7079,4.7694,-0.8645,-0.8767,-0.7834,19.5566,19.5115,19.6288
"Gaia DR3 3331979901042416512",94.11128944061781,12.272992041846027,51.051817618826355,0.096936114,204.02615,82.77514649355062,186.48042272707457,0.9790633,4.9164104,5.1468368,4.554791,6455.563,6453.8164,6457.346,4.1404,4.1373,4.1439,-0.6123,-0.6301,-0.5941,19.5807,19.5413,19.6233
"Gaia DR3 6415630939116638464",292.7596556224023,-73.61878815166652,51.68686354038926,0.09207975,286.51828,243.18984789713483,-151.49725002506642,7.1914783,12.058917,13.054745,10.778108,3249.5247,3239.4915,3255.6387,4.8943,4.8609,4.9107,0.0387,-0.0344,0.0551,19.5885,19.5047,19.7112
"Gaia DR3 6514632718428652928",345.83671298715984,-49.72659212090753,51.14944957002365,0.017496156,111.1302,-29.536788587441695,-107.13309193317644,1.0369618,9.903913,10.905701,8.910142,3723.329,3712.218,3737.0781,4.6377,4.625,4.6542,-0.2721,-0.3813,-0.1543,19.59,19.5026,19.8952
"Gaia DR3 1683228851880827136",185.44336261603965,68.2687045566608,51.130751314971036,0.020693963,429.41895,-376.9686902270606,205.65808480091127,1.112947,11.458524,12.793643,10.32079,3278.942,3236.9314,3345.9536,4.3028,4.1668,4.6438,-1.0358,-1.1764,-0.5318,19.5901,19.4273,19.7405
"Gaia DR3 5950304355429385984",261.6701284415439,-47.204162602279965,50.913470076392876,0.02210856,730.104,-542.6863119289347,-488.4090407675355,0.93530965,12.559545,13.971073,11.393523,3206.9668,3205.2998,3213.1365,4.5653,4.5632,4.5768,-1.0725,-1.0741,-1.0634,19.5916,19.5542,19.6972
"Gaia DR3 5285775539195330560",108.27689138715743,-63.342389043533394,51.05388225075709,0.015648464,634.6468,-266.9093284881792,575.791573847767,0.942,8.570059,9.300671,7.744372,4179.2197,4175.5913,4180.11,4.5353,4.5302,4.5362,-0.0023,-0.0303,-0.0,19.5928,19.5789,19.6482
"Gaia DR3 6044721476534419584",248.85263640263352,-27.319139168874262,50.82619648473647,0.03042539,894.872,-5.798222104249817,-894.8532260038924,1.2496027,12.750803,14.414499,11.505672,3149.6628,3148.859,3152.5813,4.9784,4.9724,4.9806,-0.013,-0.0161,-0.0082,19.6021,19.5556,19.8893
"Gaia DR3 5059643002799575424",46.97079038744201,-28.23657947424524,51.094049142681385,0.020138642,348.2928,-330.2309401560534,-110.70403653212766,1.3632867,11.972005,13.307328,10.829595,3149.784,3149.2444,3150.5154,4.34,4.338,4.3422,-0.9085,-0.9106,-0.906,19.604,19.5941,19.6209
"Gaia DR3 4224259562941398400",303.49907775157277,-0.8657212651967648,50.94324624411764,0.02298936,268.25687,-62.729646893375545,260.8193687444885,0.9987769,7.512979,7.9978533,6.8673406,4810.8853,4809.462,4812.0977,4.5142,4.5134,4.5152,-0.1845,-0.1904,-0.1787,19.6068,19.5517,19.6192
"Gaia DR3 2054269874008075904",305.578413996564,32.287514824881384,51.126270243060866,0.01994899,148.03287,147.52146079370021,-12.29417865421492,1.1677524,11.680012,13.187122,10.477723,3066.3948,3065.2368,3069.1128,4.1709,4.1667,4.1787,-0.7337,-0.7383,-0.7235,19.6095,19.5974,19.695
"Gaia DR3 4367026303085396352",260.71391542328826,-2.3886581335581094,50.96943844765955,0.02509384,118.58055,48.7024277536496,-108.11762302723793,0.96263945,6.121606,6.4551454,5.6102753,5561.0615,5560.07,5562.4907,4.3529,4.3523,4.3537,-0.3991,-0.4073,-0.3901,19.6112,19.5979,19.6434
"Gaia DR3 5293288295987250816",110.83713664387949,-60.10162913000041,51.03393548871435,0.015459751,456.67508,76.82627269100499,450.16648427809037,1.0982964,11.188111,12.451615,10.075429,3214.7173,3214.1877,3216.131,4.1948,4.1931,4.1979,-0.8776,-0.8795,-0.8737,19.6152,19.6046,19.6635
"Gaia DR3 5039735554502890752",20.68377378657759,-25.78542674151736,51.082677993915105,0.027037647,55.131348,54.34421672619579,9.282860480395513,1.5128919,11.878545,13.294569,10.703225,3143.8533,3100.3398,3286.41,4.4219,4.253,4.7858,-0.6197,-0.8316,-0.2154,19.6162,19.4394,19.8161
"Gaia DR3 5059643105878789632",46.98061747753933,-28.22022128578243,51.008606443442694,0.018694947,352.95636,-333.93252578346227,-114.31215052004899,1.3292198,9.426588,10.383174,8.45547,3599.7278,3581.9426,3651.8374,4.2869,4.2249,4.4218,-0.683,-0.7703,-0.4693,19.6166,19.5596,19.6716
"Gaia DR3 5951535219996858624",263.08991610394963,-47.61694873889592,50.943940521157806,0.022926219,294.2573,-229.29292721411707,-184.423727100905,1.0160487,12.587458,14.241595,11.343222,3000.0303,3000.004,3000.2742,4.4016,4.4008,4.4031,-0.6519,-0.6536,-0.6507,19.623,19.579,19.6371
"Gaia DR3 4361639417663824768",259.0868121132202,-5.398155460437159,51.088070453133405,0.03847274,209.45598,168.5176208496198,-124.39301190806346,1.4232944,11.3816595,12.742578,10.231314,3136.1272,3135.1514,3143.6047,4.1427,4.1393,4.159,-0.8456,-0.85,-0.8145,19.6436,19.61,19.9311
"Gaia DR3 2119686379142441472",282.6902545804929,47.97148162043484,50.90628191080458,0.014849094,281.9005,256.01728964693865,-117.99593923564622,1.0442069,11.400604,12.779451,10.240987,3161.894,3159.628,3162.8713,4.2724,4.2642,4.2758,-0.6655,-0.6726,-0.662,19.6579,19.6497,19.6787
"Gaia DR3 6032685745182407040",253.14586943466853,-29.006855746565158,51.03913169913069,0.027755385,366.15775,-109.79793530915205,-349.3077608005638,1.0967262,14.030096,16.029388,12.665437,2942.6497,2932.5542,2947.8108,5.0265,4.9641,5.046,-0.1626,-0.2287,-0.118,19.6613,19.5646,20.0161
"Gaia DR3 5130073422706364544",37.13593562672523,-20.039574114780763,50.972045366618275,0.03188185,649.1911,606.6061727212284,231.25319392771866,1.7118008,11.783658,13.109964,10.639667,3147.3691,3146.3914,3151.6433,4.2603,4.2567,4.2713,-0.9205,-0.9241,-0.9064,19.6698,19.6477,19.7614
"Gaia DR3 6082806153754882304",203.80008015151577,-48.3574227511653,50.90819162067609,0.021274,365.28677,359.5845420503126,-64.29145815287954,1.2450727,10.4386635,11.482505,9.424253,3397.397,3395.605,3401.807,4.1123,4.1047,4.1319,-1.158,-1.167,-1.1312,19.676,19.6619,19.7022
"Gaia DR3 5630532113072532736",142.61667889188556,-32.102006288521814,50.9426573151017,0.018943131,321.50647,-67.17767187303566,314.40988050985624,0.93104035,8.002315,8.539155,7.305927,4576.884,4560.448,4582.1333,4.5138,4.4878,4.5196,-0.6394,-0.7207,-0.5974,19.6771,19.6182,20.1916
"Gaia DR3 3943232534138172672",196.56388745169696,20.729669941506916,50.80727454464759,0.022588037,109.91239,-56.04058526477058,94.55256119805307,1.0855933,8.973733,9.6849985,8.016293,4006.3718,3998.8965,4019.1687,4.4744,4.4573,4.4875,-0.9633,-1.0454,-0.9067,19.6804,19.6436,20.1034
"Gaia DR3 4130971047908354304",249.4304219999168,-20.226456686831906,50.8251544838723,0.026868854,120.96906,89.0238268858021,-81.90404202736752,1.3010999,12.325697,13.95717,11.084752,3000.5574,3000.0996,3002.121,4.2882,4.2856,4.3016,-0.6872,-0.6893,-0.6789,19.6822,19.5156,19.7106
"Gaia DR3 1827242816176111360",300.1790158599167,22.708365170697956,50.629105537293405,0.013575751,254.28584,-12.193028920065139,-253.99335006117343,1.1670455,13.194603,14.907548,11.942142,3109.0151,3108.7935,3109.2542,5.0297,5.0294,5.03,-0.133,-0.134,-0.132,19.6826,19.674,19.6921
"Gaia DR3 6189329043571426944",201.97387066561288,-26.950893753633324,50.636091716112496,0.026273666,225.36302,-197.5324987250333,-108.48689397400895,1.4286926,10.837475,12.009733,9.762084,3530.4736,3513.2256,3537.0598,4.7804,4.7253,4.7881,-0.2153,-0.3925,-0.1586,19.6884,19.5585,19.8531
"Gaia DR3 1209182041427374080",230.6940612028796,18.919305187888703,50.74538571235775,0.018029777,242.65018,-229.90493072878724,77.60691004519808,0.9015958,6.958224,7.3489423,6.3952813,5243.718,5242.9434,5244.4746,4.4824,4.4818,4.4831,-0.5381,-0.5449,-0.5311,19.6938,19.6875,19.7006
"Gaia DR3 6053245135154609280",181.72076420594314,-64.61389471172151,50.79192327463149,0.10494329,50.36112,34.27029065373058,-36.90243212526111,1.5433817,4.0608897,4.2305994,3.73655,6863.083,6861.719,6864.379,4.0078,4.0053,4.0107,-0.5216,-0.5362,-0.5081,19.6966,19.6426,19.745
"Gaia DR3 466652427262218240",45.012514355122065,62.86500045511667,50.49259957083721,0.026256438,303.69556,122.13896086353483,-278.0522771245654,1.1943889,14.360462,16.417513,13.034693,2983.3896,2983.108,2983.7976,5.1585,5.1573,5.159,-0.4415,-0.4436,-0.4375,19.6993,19.6802,19.7495
"Gaia DR3 2383999392388000640",345.15340839394395,-23.971174013637587,50.77758394634132,0.017188543,397.95554,194.13144484107667,-347.39255735629183,1.040946,10.691419,11.82505,9.636045,3354.6865,3309.53,3501.2515,4.2769,4.1181,4.6641,-0.8389,-1.0272,-0.3791,19.7086,19.581,19.8967
"Gaia DR3 2617043665033540480",329.081141150411,-10.339180451461445,50.61166328316287,0.020785939,410.64044,-307.33453280079084,-272.34365078589855,1.1293883,13.265078,14.901422,11.804168,3095.1292,3094.4802,3095.7512,5.0301,5.029,5.0305,-0.1168,-0.1191,-0.1132,19.7275,19.7156,19.7622
"Gaia DR3 6490470881687779968",349.7716524183916,-60.52085491449015,50.622796569357625,0.018246438,102.88705,-93.3655965907071,-43.22741300179678,1.0515261,8.482868,9.13658,7.706968,4399.5527,4395.743,4400.966,4.6391,4.6349,4.6418,0.3397,0.3232,0.3499,19.7468,19.724,19.7663
"Gaia DR3 3677094164086948736",191.8091816918435,-5.417862397108706,50.45364787700048,0.023287084,743.38416,-485.3842454794939,563.0472221571267,1.1189822,13.226863,15.031291,11.9513235,3078.4377,3078.0017,3080.3108,5.013,5.0094,5.0135,-0.0356,-0.0375,-0.0263,19.7495,19.7277,20.0051
"Gaia DR3 4676145235500131456",61.50777442612182,-64.09381604170733,50.669487105778316,0.018239887,61.247597,-39.42897340499907,-46.868157309644815,1.0994147,9.649586,10.59947,8.682435,3745.7046,3728.5696,3759.1482,4.5304,4.476,4.5604,-0.6561,-0.7804,-0.5215,19.7526,19.6693,19.8877
"Gaia DR3 3390044040652614656",82.65453223954857,15.240640228664581,50.831097643304496,0.031753708,182.75507,-122.05138499197056,-136.02525852726717,1.3107371,11.664271,13.012407,10.511281,3144.8113,3144.164,3151.8752,4.2369,4.2343,4.2715,-0.8643,-0.8667,-0.8368,19.7622,19.4985,19.7962
"Gaia DR3 1827242816201846144",300.1821218062407,22.709741105168273,50.56684941372739,0.016198024,250.34389,-3.208339784864691,-250.32333085817578,0.95120126,7.428371,7.893073,6.797157,4897.251,4896.5737,4897.9824,4.513,4.5125,4.5136,-0.1874,-0.1912,-0.1838,19.7679,19.7604,19.7801
"Gaia DR3 6143175840408947840",182.47663535033772,-46.20876552057342,50.553599131986786,0.02479273,391.43787,-382.31246838504984,-84.02841259061294,1.0336177,8.066553,8.669564,7.326461,4555.144,4554.654,4555.6143,4.5671,4.5656,4.5681,0.1624,0.1496,0.1691,19.7741,19.763,19.7861
"Gaia DR3 4676145235499604096",61.51584482379152,-64.09722087351366,50.65026006247106,0.014776373,66.8107,-38.99041100379563,-54.253273513002206,1.2404622,13.601706,15.478486,12.310218,3036.2212,3022.7617,3039.1897,4.9793,4.8928,5.0097,-0.3064,-0.4137,-0.2359,19.7773,19.7035,20.1086
"Gaia DR3 1752189568342546048",305.84222990657156,8.003250060157944,50.4573390266491,0.018744357,210.07469,15.063855730935783,-209.53390946558477,1.0684186,13.544353,15.454605,12.246788,3031.9124,3031.6626,3032.142,5.0356,5.0351,5.0359,-0.0577,-0.0588,-0.0563,19.778,19.7671,19.7923
"Gaia DR3 6371557530914670848",317.3556254791766,-73.17536891577662,50.59874841484268,0.039639093,529.51404,433.7958515615883,-303.6548348555107,1.2760988,11.281671,12.55218,10.102149,3168.5212,3144.9148,3172.9182,4.2254,4.1474,4.2378,-0.6814,-0.7621,-0.6673,19.7797,19.7572,19.8488
"Gaia DR3 6143175943486753152",182.48992008073932,-46.19264116008711,50.58656062321964,0.025697816,392.9558,-384.8257022443678,-79.52003780129846,1.2725714,11.997296,13.490109,10.801118,3056.8713,3054.0938,3086.801,4.2277,4.2192,4.3518,-0.7952,-0.8047,-0.656,19.8001,19.6751,19.8588
"Gaia DR3 6462049502543522688",323.9144197383885,-53.42468721801943,50.24701494353452,0.024356315,190.53044,-90.93614077365763,167.4289913627453,1.2489222,14.052321,16.022474,12.740142,3011.0935,3010.7612,3011.3481,5.1125,5.1121,5.113,-0.3048,-0.3068,-0.303,19.805,19.7901,19.8191
"Gaia DR3 6853658057885526912",301.3968679556646,-22.304962207672475,50.59226281669728,0.02390804,112.163216,55.45930249435985,-97.49283158278851,1.2497897,12.574094,14.154498,11.356322,3032.222,3031.3464,3033.191,4.412,4.4087,4.4151,-0.739,-0.7428,-0.7345,19.8053,19.7934,19.8542
"Gaia DR3 4530744134231683840",281.4154805359527,20.544817390173186,51.674311685441225,0.121413454,335.77808,-9.0864737300157,-335.65510379164584,2.9641812,4.0786414,4.317568,3.6749194,6313.346,6311.6304,6314.927,3.8141,3.8073,3.8203,-0.5776,-0.6172,-0.5483,19.8054,19.5951,20.0456
"Gaia DR3 4092990622155744000",276.6302402477138,-19.39395723243286,50.28085534540498,0.03063708,551.19257,-297.723767970273,-463.8682990600785,1.072203,12.684425,14.24984,11.470814,3207.6394,3204.8828,3211.3025,4.9974,4.9669,5.0001,-0.1514,-0.1615,-0.0667,19.8117,19.7142,21.6826
"Gaia DR3 2879203933297161088",356.45816260358976,36.255261340639194,50.39620912643605,0.015825303,349.5482,346.28986480064265,47.615862391700105,1.006571,9.305748,10.111169,8.429687,4050.6604,4050.131,4055.1304,4.6823,4.6813,4.6851,-0.0787,-0.0849,-0.0459,19.8117,19.7986,19.8613
"Gaia DR3 1134155113160270720",150.2915837503259,81.15484257034134,50.41439882602768,0.016631814,359.76874,-163.05042451960693,-320.6993947656143,1.2780044,13.544994,15.487366,12.240324,3018.553,3018.2961,3019.4712,5.0265,5.0261,5.0269,-0.0112,-0.0127,-0.0099,19.8152,19.8047,19.8394
"Gaia DR3 299467939039225728",28.254418035372826,29.61670937598949,50.413587061629066,0.039684188,236.27866,9.921968278242709,-236.07023964241506,1.7509161,11.2429085,12.57472,10.105213,3232.5718,3226.0886,3253.4766,4.0677,4.0544,4.1169,-1.2004,-1.2079,-1.1511,19.819,19.6665,19.9889
"Gaia DR3 2962658549474035584",76.70820979154011,-21.585937482307752,50.43438300751032,0.020012395,49.63523,47.19360969604075,-15.375937956187567,1.2776396,9.562048,10.723784,8.486293,3465.3662,3361.8545,3588.6702,4.2034,3.9528,4.3869,-0.3808,-0.6832,-0.1712,19.8209,19.6073,20.1242
"Gaia DR3 2122104690545294208",274.35438468964577,48.36752952247978,50.402622063010114,0.014542482,66.548546,-45.63129012274328,48.44062217191633,1.1996537,10.373409,11.600483,9.275017,3245.296,3238.8655,3274.2598,3.9746,3.9476,4.0994,-0.8526,-0.8753,-0.7224,19.8245,19.6257,19.8577
"Gaia DR3 6744957928883188736",294.61464248866554,-32.52523817811287,50.47806347201362,0.021039497,349.52792,91.02469415489486,-337.46744816995465,1.2283001,12.559716,14.030066,11.378,3076.0117,3067.841,3166.937,4.4582,4.4266,4.7637,-0.8084,-0.8481,-0.4483,19.8256,19.7225,19.9047
"Gaia DR3 1954559047126247808",326.12447685375383,41.597644171781745,50.410093795271784,0.013698084,73.59745,-61.18503452366127,40.902037306339906,1.1393597,9.042687,9.847819,8.167549,3912.9346,3911.5623,3913.4373,4.5076,4.5058,4.5082,-0.502,-0.516,-0.5003,19.8271,19.8083,19.8356
"Gaia DR3 4792774797545800832",86.82123452009108,-51.066136257823345,50.930690628822894,0.14821085,84.1988,5.160196860824648,84.0405295978282,3.0716627,3.8232422,3.9215844,3.660152,7938.053,7931.928,7943.877,4.2095,4.1859,4.2211,-0.3739,-0.4561,-0.309,19.8294,19.7377,20.0871
"Gaia DR3 3352081447497931264",100.42870725855788,12.445392442104403,50.33560963053702,0.023803383,27.035488,11.318524328848945,-24.552160295386116,1.2225292,13.441048,15.320293,12.150246,3049.2136,3048.9172,3049.5786,5.028,5.0277,5.0283,-0.0527,-0.0539,-0.0516,19.83,19.8192,19.8402
"Gaia DR3 4237021938009045248",300.27588501384247,0.2700123380217709,50.26249449419899,0.01855512,224.6945,55.576076021778626,-217.71293434996872,1.167592,10.568735,11.754957,9.481072,3499.6968,3484.479,3506.0005,4.6227,4.5632,4.6469,-0.3681,-0.4868,-0.3137,19.83,19.7775,19.8905
"Gaia DR3 3566643651231641600",167.79032064723785,-10.948251409025147,50.303565416707826,0.016585443,1113.3523,-942.3386512424261,592.9176363214872,0.93851703,8.79594,9.430354,8.028476,4357.5933,4356.462,4367.6763,4.6564,4.6544,4.673,-0.3376,-0.3433,-0.3138,19.8309,19.8056,19.8475
"Gaia DR3 6026152137815012096",252.54143433525937,-34.2968858125456,50.423146084417816,0.03263115,665.3436,-611.7942187205798,-261.51476375620047,1.2985989,12.185422,13.518717,10.922086,3252.1428,3251.6553,3252.5356,4.9327,4.9231,4.9333,-0.0086,-0.0284,-0.0065,19.8345,19.8152,19.8551
"Gaia DR3 4805866957374888448",81.64896813762006,-42.338211158356906,50.34134278860604,0.012113708,185.21904,-185.20650006783217,-2.1553705979151285,1.123901,10.201844,11.248391,9.187456,3691.85,3691.3516,3692.304,4.7302,4.7291,4.7314,-0.0449,-0.0492,-0.0409,19.841,19.8344,19.8503
"Gaia DR3 5727991694185495552",122.61056361501089,-11.159812195714153,50.45111973839964,0.017743658,116.95153,73.12366267417843,91.27206658756724,1.0751609,10.800774,12.005014,9.709973,3296.5251,3259.9343,3407.5994,4.2192,4.1126,4.5418,-0.8138,-0.9247,-0.4303,19.8443,19.7195,20.0926
"Gaia DR3 5570642264461522048",99.07487784757531,-40.00636495667074,51.99983897182415,0.18783589,234.5034,-230.95638194756705,40.63242315329103,17.13314,9.847228,10.821683,8.875584,3497.8625,3496.703,3502.4666,4.0652,4.0587,4.1044,-1.1662,-1.1718,-1.1401,19.8485,19.3475,19.9645
"Gaia DR3 5930139823230549120",249.9034373299412,-55.410609508601574,50.09702378091545,0.024907539,159.50757,-90.69810340540502,-131.21172254663085,1.1988785,13.664892,15.540896,12.37637,3044.231,3043.8132,3044.7207,5.0649,5.0632,5.0654,-0.1739,-0.1762,-0.1688,19.8538,19.8311,19.9374
"Gaia DR3 2832827391830929920",340.666609852525,17.671546295388705,50.465337293092624,0.041062165,1218.0983,1102.4027518701967,518.1424833828972,0.9116612,10.713328,12.002386,9.581546,3214.9697,3213.782,3216.6345,4.0481,4.0429,4.0525,-0.8156,-0.821,-0.8108,19.8743,19.846,19.9566
"Gaia DR3 2869128764655109504",351.0033849245028,28.567303390320834,50.35517891411731,0.02748961,732.7232,728.3251478509914,-80.1610297426753,1.2956808,14.133531,16.111233,12.825422,3012.0127,3009.322,3017.4744,5.1271,5.1022,5.1319,-0.358,-0.3769,-0.2727,19.8845,19.7351,21.1904
"Gaia DR3 4805866957374888576",81.64743563552717,-42.33870586871349,50.35275443850639,0.016064003,185.12631,-184.13240061161187,-19.157539401885668,1.2070265,11.761266,13.128941,10.599357,3250.9182,3151.5654,3301.3823,4.6429,4.347,4.753,-0.3743,-0.7234,-0.2524,19.8872,19.7835,19.9567
"Gaia DR3 1062935140823485184",143.80605218154264,61.24376890113279,50.38780673868764,0.022578789,123.908165,117.51480195197615,39.28745704501166,1.3771206,10.960022,12.166856,9.866559,3261.4595,3249.2625,3355.0032,4.1733,4.1401,4.4439,-0.9036,-0.9382,-0.6024,19.8928,19.7579,20.1016
"Gaia DR3 2867175035571212416",358.28539878993894,29.018151753627162,50.228223145721216,0.015265435,80.90682,-78.54896595233234,19.390034523173163,1.0555598,9.145486,9.954945,8.266549,3903.0444,3902.228,3903.8672,4.5279,4.5268,4.529,-0.5138,-0.5207,-0.5074,19.8932,19.8839,19.9035
"Gaia DR3 3793898479761174656",175.55387781734504,-1.3651467411429208,50.264321712414095,0.02647472,112.168594,-110.67450531208388,-18.246863243116504,1.1664152,11.501476,12.836517,10.358631,3160.6392,3159.8967,3161.4463,4.2068,4.2043,4.2099,-0.8595,-0.8619,-0.8564,19.9134,19.8993,19.9251
"Gaia DR3 2611463952760479232",341.61288824688626,-6.659721252169671,50.34538252121983,0.029121442,879.9162,694.929661412599,-539.7455438934087,1.2309648,14.158745,16.24188,12.823517,2965.8628,2963.5208,2971.2407,5.0981,5.0595,5.1004,-0.197,-0.2105,-0.0629,19.9228,19.854,21.7932
"Gaia DR3 3361034083487398016",106.14366570307367,16.956605362921632,50.12048659323419,0.0234425,203.39815,-7.089709767071129,-203.27454885448654,1.2227259,13.7556,15.686063,12.45108,3022.3318,3019.7231,3023.2861,5.0632,5.0515,5.0646,-0.1417,-0.1473,-0.1028,19.9301,19.8954,20.5195
"Gaia DR3 3602406744394215936",179.44156853878948,-1.8183858067070635,50.23149438811263,0.03420428,452.41592,396.53044691951715,-217.81593961539815,1.2043842,14.222267,16.264254,12.896868,2978.4148,2970.1953,2981.0698,5.0885,5.0123,5.1051,-0.3935,-0.5116,-0.3533,19.9356,19.8235,20.2763
