designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 5131300889999108608,36.875530606173776,-19.12877052888649,51.874403896482946,0.32099372,393.11713,-349.41204355263574,-180.14519017525998,15.653667,12.108423,13.525956,10.809589,,,,,,,,,,,,
Gaia DR3 3562962623740696576,167.8913092098125,-14.994031549534432,51.87483578869705,0.66003174,916.1699,693.0715544307121,-599.182035897168,26.688833,8.551208,9.24983,7.705573,,,,,,,,,,,,
Gaia DR3 4687511776265158400,17.33022266574235,-72.20977962341956,51.887331413964915,0.024834324,730.1682,583.3363090751606,439.16328980562065,1.6984696,11.862555,13.115418,10.717454,3335.7856,3277.3005,3375.0059,4.6535,4.4102,4.8671,-0.8181,-1.1335,-0.4755,19.2564,19.1559,19.3383
Gaia DR3 5802998414627070080,267.1154248644766,-74.46618671420113,51.892571648834526,0.018210068,145.67671,-7.213752997699779,-145.49799877924113,1.1437012,11.3912,12.689291,10.264239,,,,,,,,,,,,
Gaia DR3 6893412618771209088,324.380893595374,-10.243112710304016,51.89787824729517,0.020853747,626.3314,207.7230476725852,-590.8825450064991,1.1717372,13.289603,15.071628,12.023049,3089.1404,3088.6995,3089.4592,5.0407,5.0396,5.0411,-0.1437,-0.1451,-0.1403,19.1901,19.177,19.2236
Gaia DR3 5802998414627069696,267.1169966232858,-74.462112650771,51.90096481855194,0.01693936,141.35023,-8.908575571059918,-141.06921864909344,1.1483929,11.694767,13.041399,10.548792,3231.2607,3230.8545,3234.5156,4.2603,4.2588,4.2681,-1.1557,-1.1569,-1.1486,19.2564,19.2095,19.2911
Gaia DR3 5038817840251308288,23.317199266738953,-24.178664853360644,51.9066670617371,0.02141085,315.40463,272.58585477452147,-158.6727460585307,0.91304463,6.7783146,7.1519737,6.231178,5375.9287,5371.185,5386.0405,4.4917,4.4808,4.5109,-0.0548,-0.0888,-0.0091,19.2388,19.2048,19.2734
Gaia DR3 177700805837431296,63.444033379252424,37.15143738707387,51.90718575840652,0.22860092,685.45374,642.0188873054701,-240.1220652609928,1.042584,18.594452,21.084904,17.015137,,,,,,,,,,,,
Gaia DR3 6171375049483037696,206.41939924808514,-33.044368166381204,51.90738085981107,0.2259385,484.84833,-462.1815100959553,-146.51330754449714,3.3921711,4.144167,4.3272157,3.7897727,,,,,,,,,,,,
Gaia DR3 1807953155988203264,300.64158108097496,15.589488822854015,51.91673833590014,0.018369569,603.06683,-158.79663189916985,-581.7845517100523,0.89025795,6.9592805,7.329732,6.412411,5359.677,5352.0615,5367.527,4.5298,4.5191,4.5591,-0.2125,-0.2348,-0.1356,19.22,19.1686,19.256
Gaia DR3 5298809356198635520,139.1017447778146,-62.0682014478789,51.91946805713727,0.020732777,939.8243,-683.3653508748718,645.1988197149823,1.0535825,11.345583,12.828164,10.149717,,,,,,,,,,,,
Gaia DR3 1149245394855341440,128.05827749211943,84.40965990897092,51.92095583269708,0.018821862,432.4837,353.59699943907043,249.02072178365088,1.3417416,12.220233,13.686011,11.035982,3186.7334,3083.0735,3232.8416,4.714,4.3809,4.8204,-0.3963,-0.8033,-0.2624,19.2107,19.0122,19.3139
Gaia DR3 3662665715376647296,203.8533743455607,-0.3882870982657811,51.92682222624618,0.017816555,186.64893,35.11681848326637,183.31566248408367,0.9837163,9.581096,10.487206,8.643924,,,,,,,,,,,,
Gaia DR3 1803225427774999680,303.2203265326991,12.776147288182965,51.93694751199701,0.08349419,311.85696,272.87973210922485,150.96824365266434,0.8903761,16.118412,19.250196,14.628883,,,,,,,,,,,,
Gaia DR3 1193520666521113344,233.77345316505165,12.79509004208615,51.94608187314988,0.034417957,244.36333,-165.59663308711674,-179.69749172280143,1.0669562,15.590476,15.924131,15.130042,,,,,,,,,,,,
Gaia DR3 235263572444041856,51.6429416738972,39.483411111160855,51.953995940440834,0.02203639,173.15192,78.12563288899408,-154.5249798200229,1.35021,13.117811,14.901356,11.847217,,,,,,,,,,,,
Gaia DR3 6672112470338969856,302.4651437572208,-47.527716567604266,51.96740878620189,0.021273268,343.4587,15.885889640366102,-343.09111590449425,1.3717747,13.078047,14.889839,11.80139,3080.4934,3077.8445,3081.6064,4.9961,4.9734,5.0006,-0.0057,-0.0471,-1.0E-4,19.1664,19.1243,19.2639
Gaia DR3 4837138408098045312,63.95377217134588,-46.04035735291039,51.96949401412878,0.09202975,140.76857,-90.45749276420054,-107.85745938402587,3.8892274,11.276773,12.10271,9.638704,,,,,,,,,,,,
Gaia DR3 650337664425397632,123.64772339188875,13.023259147351093,51.974523149703614,0.02483729,431.9169,-420.79990895869526,97.36350973845212,1.0662732,8.345874,9.007921,7.566393,4379.523,4377.278,4385.923,4.5915,4.5897,4.6016,0.3434,0.3316,0.3795,19.2125,19.1795,19.233
Gaia DR3 565169459378433152,3.418168032647945,80.66661102105323,51.97771491425637,0.01565575,311.4356,250.6147702400354,184.89016570489278,1.1433004,10.218442,11.350484,9.163852,3574.737,3566.9546,3575.2866,4.6575,4.6435,4.6585,-0.1294,-0.1922,-0.1255,19.1953,19.1766,19.244
Gaia DR3 565169459376414592,3.4357891997967855,80.6645163667332,51.982544620420796,0.06018758,316.44263,250.13480945491096,193.82596275215795,0.85268134,14.406208,15.7959585,12.930595,,,,,,,,,,,,
Gaia DR3 2021182304939695104,295.1838491840959,24.69070755498401,51.99280990889973,1.4133494,10.09927,-2.1569007442840915,-9.866257345994677,3.8641045,19.09396,19.803581,17.632242,,,,,,,,,,,,
Gaia DR3 5274517467840296832,121.72768417594438,-66.30592364850563,51.997041070084805,0.014122055,442.82077,335.51877150655275,-288.9937734961025,1.0345501,13.664935,13.681557,13.616167,,,,,,,,,,,,
Gaia DR3 5570642264461522048,99.07487784757531,-40.00636495667074,51.99983897182415,0.18783589,234.5034,-230.95638194756705,40.63242315329103,17.13314,9.847228,10.821683,8.875584,3497.8625,3496.703,3502.4666,4.0652,4.0587,4.1044,-1.1662,-1.1718,-1.1401,19.8485,19.3475,19.9645
Gaia DR3 3989925872391445888,162.23117078536222,22.890373985269765,52.00898747592566,0.059227735,478.93365,-471.8459951925343,82.09028718787908,1.2376825,12.932121,14.517266,11.707295,,,,,,,,,,,,
Gaia DR3 4310777796489116800,285.9038644032507,9.912970338566957,52.01637316889655,1.7453117,23.625553,-23.60619201530571,-0.9562931082808541,1.5752833,19.469202,20.275032,17.76285,,,,,,,,,,,,
Gaia DR3 5012890771951532672,18.53958694344736,-36.94374477430311,52.04079532637903,0.026080739,766.53235,676.6673643384738,360.12928060717365,1.4553618,12.484496,14.021283,11.275964,,,,,,,,,,,,
Gaia DR3 2105033123258653056,283.7690701880948,42.99751921986174,52.0409353900336,0.018984133,43.02021,39.63525418394224,16.72677409691771,1.2172388,12.833284,14.546829,11.578561,,,,,,,,,,,,
Gaia DR3 4116553809180160384,265.25542452722044,-22.85442233771414,52.04859528216814,2.4236367,31.96329,-30.010523275993652,11.000922989143174,1.5628539,20.339483,,,,,,,,,,,,,,
Gaia DR3 1905816425352678656,336.25690873315784,35.668126158187434,52.053971902685895,0.042559437,163.04187,-58.176590440865695,-152.30933470668225,1.653386,11.099947,12.32827,10.0030775,3244.6814,3231.5996,3354.6274,4.2091,4.1658,4.539,-0.925,-0.9663,-0.563,19.2704,18.8684,19.6896
Gaia DR3 3997576171218205312,170.4794132895151,26.830263459667865,52.05645208693133,0.03100464,327.2028,-300.31618040316545,-129.8917192003293,1.385523,12.922742,14.576326,11.687297,3155.75,3155.1455,3156.5679,5.0209,5.0149,5.0218,-0.1622,-0.1646,-0.1474,19.1237,19.0895,19.3946
Gaia DR3 2020935705110296448,296.50761880088015,25.331359116978245,52.06392669540059,2.7012608,2.1472514,-0.21557898070374182,2.1364021938014046,2.123673,20.439941,21.630426,18.951502,,,,,,,,,,,,
Gaia DR3 3542490095189596544,176.39427931295617,-20.353158942725205,52.0844998919469,0.15209383,174.98499,163.11007103154446,63.36282660870046,7.123,10.820279,12.032339,9.724655,,,,,,,,,,,,
Gaia DR3 6613969195950456448,334.858951355117,-31.061723984283592,52.08735165636703,0.025309538,474.29398,-233.44367585591448,-412.8666036428989,1.3415093,12.323398,13.627235,11.199148,,,,,,,,,,,,
Gaia DR3 1927517417630958208,359.96205586349686,47.76147774464227,52.11312576665378,0.024861008,894.8998,872.3808801766329,-199.4924693614086,0.9966826,14.278437,16.417427,12.932926,2947.2444,2946.8252,2947.6392,5.1249,5.123,5.1253,-0.2743,-0.2768,-0.2723,19.1413,19.1269,19.1768
Gaia DR3 795434510226597760,148.93144985906537,35.36021293511174,52.115911814114334,0.0328716,314.76617,-35.97532726472825,-312.70357295332656,1.2601871,11.615202,13.016849,10.443221,3176.9985,3110.931,3303.3657,4.4312,4.2074,4.712,-0.5637,-0.8128,-0.2128,19.2762,19.0236,19.8485
Gaia DR3 5298261284001871616,134.02504674847916,-61.96276891065736,52.116122198113594,0.015998954,282.75613,-266.1052821475039,-95.59816387854553,1.152499,12.179482,13.575443,11.013501,3215.3457,3212.1206,3233.6155,4.4353,4.4318,4.5035,-1.0922,-1.0948,-1.0168,19.2179,19.1525,19.3218
Gaia DR3 3759774208680370688,163.89244055921364,-9.355205624410983,52.11940837406395,0.025844801,522.1512,-266.67234048197474,448.918423814042,1.1603678,12.281625,13.8120575,11.076282,3240.5923,3239.0771,3249.8635,4.9532,4.9069,4.9628,-0.086,-0.0993,-0.0319,19.1645,19.0721,21.0102
Gaia DR3 1616853430856547968,221.1035124404749,58.287786919281984,52.139023681119454,0.017780788,317.2645,-259.385238670068,182.69115835784018,1.2739727,14.105467,16.061531,12.800243,,,,,,,,,,,,
Gaia DR3 3317901440625203968,94.29340278756932,5.118125291285412,52.139145065910824,0.083163396,261.64633,-206.0798323809694,161.21383889292633,4.5526567,12.135543,13.539406,10.796909,,,,,,,,,,,,
Gaia DR3 2436812303124645504,350.7724431425794,-10.763086828148516,52.164287919347096,0.027512643,521.7654,452.191600058604,260.31116042497837,0.9584467,7.543477,8.003902,6.913093,4884.119,4882.347,4885.908,4.5355,4.5338,4.5368,-0.4366,-0.4467,-0.4233,19.1685,19.1527,19.2203
Gaia DR3 3836344438956110208,149.96815413261183,2.7805250971078017,52.17331560459569,0.02456299,186.83813,184.82543065485555,27.350475260099753,1.1893933,12.812717,14.337689,11.6124935,,,,,,,,,,,,
Gaia DR3 4498055584805914752,271.16198277595925,13.904135825968742,52.1742294964361,0.016591385,157.2236,151.16321222705335,43.231280806800875,1.053392,12.107834,13.461917,10.962193,,,,,,,,,,,,
Gaia DR3 235263503724564608,51.64467155633236,39.484657215669785,52.174905499498514,0.030006811,167.00362,82.56749353178213,-145.16478563179362,1.3117493,12.796257,14.517725,11.54055,,,,,,,,,,,,
Gaia DR3 6337717036911729024,220.76559123742143,-5.6596064403480675,52.18150644577868,0.38553604,334.73053,110.00224987751628,-316.1392626253554,3.766522,3.7671251,3.989909,3.3889115,,,,,,,,,,,,
Gaia DR3 6404403585367962752,335.42805532545106,-65.52517168390257,52.18419446593389,0.018852895,163.61053,-70.83771672461597,147.48025006855943,1.2884723,11.013954,12.251785,9.911304,,,,,,,,,,,,
Gaia DR3 4805806449875760384,82.55855476960322,-42.697965975254135,52.196324720371145,0.012250171,147.50311,33.70199184457394,-143.60133843342038,1.0475849,9.101789,9.93493,8.209831,4000.1545,3993.9294,4001.804,4.5987,4.5924,4.6007,-0.0248,-0.0737,-0.0081,19.1608,19.1491,19.1951
Gaia DR3 6335064087152916224,230.51575979770075,-4.777508623880735,52.21004716861264,0.016563052,297.2455,-296.98256412797787,-12.499901597750773,1.1529278,8.901265,9.67874,8.044777,3973.3372,3972.2424,3977.6235,4.5253,4.5245,4.5264,-0.5024,-0.511,-0.5002,19.1415,19.1307,19.1645
Gaia DR3 6368299918479525632,318.55258126329943,-76.55799954138365,52.21042157140486,0.0813444,228.7324,88.41818927057666,-210.95197265909258,4.1538615,11.4058695,12.457451,9.799354,,,,,,,,,,,,
Gaia DR3 3013672487388307456,83.84028163560048,-9.519503846133949,52.23546818908399,0.061374318,414.47668,344.4495434066216,-230.5329267224955,1.0788076,15.776872,18.737116,14.309971,,,,,,,,,,,,
Gaia DR3 1844125748497557632,312.5839931387123,26.509985872877106,52.2405887964418,0.0313769,512.614,-414.8342388216961,-301.1406532183388,1.0619137,15.392575,15.875806,14.750393,,,,,,,,,,,,
Gaia DR3 1638180413086979840,269.3142709072523,70.70178301936559,52.25092490849375,0.21902019,326.761,6.871021789281394,326.688725160739,4.315501,15.650289,18.92573,14.144515,,,,,,,,,,,,
Gaia DR3 515045129459646080,31.795389122280643,64.28574993877805,52.265968590309996,0.019888887,278.19504,222.58743217693407,-166.87512077168168,1.134654,12.897207,14.606239,11.638614,,,,,,,,,,,,
Gaia DR3 540136568911394944,5.853328308291732,77.18949370674841,52.26920080385856,0.0117955925,838.6441,-837.4275392665952,45.15536907999602,1.0061883,10.425796,11.551885,9.372041,3591.5615,3591.1455,3592.439,4.7541,4.753,4.7558,-0.0266,-0.0313,-0.0191,19.0837,19.0728,19.0928
Gaia DR3 4454532237354157568,239.45174547990845,9.01878131907999,52.27670084277458,0.030565774,212.19803,146.07138122542503,-153.91930264857388,1.6770715,12.237595,13.857799,11.003491,,,,,,,,,,,,
Gaia DR3 5798502241016325120,225.5285537730114,-71.3014454095702,52.27920025400883,0.019231075,338.0519,-242.24162659169008,-235.79246725229862,1.1066273,11.740923,13.310611,10.522011,3029.3667,3029.0808,3029.6245,4.1701,4.1691,4.171,-0.6778,-0.6791,-0.6767,19.1544,19.1464,19.1621
Gaia DR3 3582675080520660992,185.96594679923768,-8.979976175598768,52.28621161892163,0.055129543,360.48022,-232.2164487200577,-275.7200079554133,1.0039004,15.6700535,18.516222,14.225531,,,,,,,,,,,,
Gaia DR3 540136568911394432,5.86574408052994,77.19097437528674,52.28966656018806,0.019393332,838.7578,-836.8946036177209,55.87527847809705,1.3219221,12.831436,14.42881,11.610032,3014.2888,3013.8933,3017.6184,4.4896,4.4883,4.5036,-0.7711,-0.7729,-0.7518,19.1579,19.132,19.2231
Gaia DR3 6651058467639413248,278.2702481361492,-54.26382140637475,52.290260578268374,0.02228208,186.62486,-121.04955941763919,-142.04169517070173,0.8998144,8.08616,8.694583,7.34085,4434.9478,4429.811,4439.047,4.5416,4.5325,4.5489,-0.072,-0.1232,-0.0327,19.1012,19.0673,19.141
Gaia DR3 3052753116376444800,105.6779216810312,-6.8006199535374705,52.31876162072341,0.01954366,372.6594,-201.30945804791077,-313.6072756201164,0.9668768,7.9938097,8.57501,7.2691913,4507.9497,4500.0005,4511.9233,4.5472,4.5378,4.5543,-0.0763,-0.1284,-0.0382,19.0857,19.063,19.1068
Gaia DR3 3738495703745045120,202.34028878500226,11.435444042124246,52.323102285215974,0.03665877,1235.4813,328.79257607726106,-1190.927988525473,1.4409175,11.0247,12.381724,9.86688,,,,,,,,,,,,
Gaia DR3 3435919896308345856,98.63950672895379,31.50140313353504,52.34776927493716,0.02108072,192.3901,35.03136423907597,-189.1738780312923,0.9496684,11.440355,12.841344,10.272794,3146.2378,3140.0208,3237.6511,4.2609,4.2406,4.5283,-0.6978,-0.7228,-0.3783,19.153,19.1097,19.3766
Gaia DR3 6823449766182657280,328.76028235110175,-20.24027219429661,52.3900535526231,0.02856155,242.1595,209.02449095359898,122.27014724440514,1.2823743,12.825042,14.391662,11.614516,3033.4473,3032.102,3039.747,4.5299,4.5249,4.5459,-0.7694,-0.7748,-0.753,19.0495,19.0287,19.1195
Gaia DR3 4270814637616488064,274.96183629691126,-1.938612759804832,52.396292205290564,0.0171099,0.42803693,-0.4140637404226508,-0.10847507667730025,0.91285527,9.063088,9.87645,8.182725,,,,,,,,,,,,
Gaia DR3 5918299904067162240,269.66251253935053,-58.66038546797338,52.417954842817615,0.0509984,1011.51953,-271.42042408284374,-974.4242983315637,1.2343702,14.885792,17.249289,13.480591,,,,,,,,,,,,
Gaia DR3 6858312737278836736,310.74095295401327,-18.922175927632683,52.43493392308314,0.019544473,1048.6426,601.3929841203856,-859.0563104373887,1.040333,9.906701,10.964319,8.878991,,,,,,,,,,,,
Gaia DR3 4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,0.2036392,890.21954,-548.9026127940798,-700.8543065644087,3.7133043,2.9904501,3.7105737,2.47357,,,,,,,,,,,,
Gaia DR3 4116983477716047488,265.6750351236955,-22.263547067764282,52.45958451012482,1.7629701,4.975564,4.338186350643404,-2.436467817069244,1.7816578,19.727787,,,,,,,,,,,,,,
Gaia DR3 3183748278864953856,76.55698495755243,-8.119530513718672,52.4602798099281,0.020542143,215.64584,-119.71100054188285,-179.36668074609952,1.3146719,12.33633,13.860381,11.1331415,,,,,,,,,,,,
Gaia DR3 4040839376832467584,268.5107931154532,-34.67277670489463,52.46539542424524,0.024062688,391.60556,-309.3512819327077,-240.118112942084,0.7352243,12.271943,13.771386,11.071731,,,,,,,,,,,,
Gaia DR3 4152557420406043264,276.0180151415966,-13.147921434304351,52.46918029121872,0.03869167,671.16864,-205.50292605594038,-638.9334112295472,1.0030725,15.399646,15.678224,14.948207,,,,,,,,,,,,
Gaia DR3 2036104120839521792,287.06478798590774,26.582677262738937,52.47156032372626,0.017269153,537.2107,-190.69104513073364,-502.22726734811414,1.1821109,13.56053,15.4460535,12.268822,3043.8164,3041.8855,3044.3044,5.0611,5.0571,5.0615,-0.1611,-0.1656,-0.159,19.0175,18.9993,19.0397
Gaia DR3 6733860940302404864,279.2438702346663,-35.1226398855391,52.487828028764746,0.06125244,264.983,76.69904945367779,-253.63998040416536,0.85121095,16.14279,19.356163,14.650265,,,,,,,,,,,,
Gaia DR3 1651235193817400448,264.0569565184588,71.87819071256602,52.49293888893743,0.01670021,98.66869,91.34675498085723,-37.299883643490034,1.0456651,8.170528,8.770429,7.4331746,4464.287,4463.1943,4465.253,4.5683,4.5667,4.5695,-0.0716,-0.0772,-0.0657,19.0508,19.0419,19.084
Gaia DR3 1156846524895814144,226.22031199311385,5.635849045603566,52.50484862746125,0.023512915,791.0501,-607.6259859807301,-506.50861907212044,1.2297121,9.238291,10.037256,8.363331,,,,,,,,,,,,
Gaia DR3 72354810070468224,33.192827917024836,10.547975698321418,52.523185494428425,0.06787224,148.57356,-69.63612948985524,-131.24370791290258,1.2605475,15.155184,17.79054,13.732895,,,,,,,,,,,,
Gaia DR3 4837138408098432896,63.954085014419256,-46.04037819828295,52.53127551577403,0.14123647,116.72579,-94.71890361110549,-68.21466033621786,4.369489,11.791921,12.08945,9.631105,,,,,,,,,,,,
Gaia DR3 2061876742143320064,301.2922005335506,38.47897311909959,52.53339317106214,0.02950007,280.70468,258.586832973424,109.21525677181509,1.3883407,6.013729,6.3378806,5.518762,5680.336,5671.8726,5690.4985,4.3444,4.327,4.3655,-0.0077,-0.0679,0.07,19.0581,19.0224,19.0945
Gaia DR3 1264654395913772416,226.84412055376688,24.937714789119312,52.542364352077115,0.015459966,979.55457,-845.7405784053606,494.2166325128608,1.1222317,9.384772,10.264135,8.46292,3862.106,3851.2932,3875.6565,4.5705,4.5558,4.5912,-0.6362,-0.7108,-0.5197,19.0392,18.9718,19.1057
Gaia DR3 6358158435541361792,331.0777160495511,-75.22357716864207,52.55356615073231,0.020893855,532.8957,-527.7139395639168,74.13358707274458,1.029275,14.988537,15.080794,14.820726,,,,,,,,,,,,
Gaia DR3 6158476403698590464,187.50493405910916,-34.191273130804056,52.55579188403275,0.26315427,498.07776,-417.0024445001748,-272.37919653471147,6.9432707,12.555713,14.39219,11.251435,,,,,,,,,,,,
Gaia DR3 1587576253706543232,228.15665054327465,45.73119308728785,52.58638573372806,0.48813304,513.63635,-385.9275906706963,338.94279743275206,30.10293,12.280228,13.603132,10.715795,,,,,,,,,,,,
Gaia DR3 6805970245721550080,314.1147209082977,-24.00400432430843,52.596200973767345,0.026960593,353.93527,333.78563995674585,-117.71717436139556,1.1582059,13.45628,15.349298,12.159483,3029.2837,3023.7175,3034.1401,5.012,4.9663,5.0346,-0.118,-0.1932,-0.0764,19.0133,18.9252,19.1743
Gaia DR3 295725407616670848,25.011338882683095,27.029430834683616,52.602643633881655,0.1419571,260.93723,60.44094920281866,-253.84075110959552,1.1307958,16.778864,20.50685,15.241408,,,,,,,,,,,,
Gaia DR3 3677448412989388032,195.0149340750512,-5.6297508059701755,52.621877760069474,0.056488983,346.78442,-344.02477348986025,43.66221554710016,1.79923,11.382516,12.805167,10.205841,3128.3413,3116.3801,3243.3225,4.2226,4.1773,4.5566,-0.693,-0.7381,-0.3115,19.0388,18.7708,19.1892
Gaia DR3 5553110654636730496,92.2824133272469,-49.88831206656583,52.62433975471293,0.011343814,67.64265,39.90619525350155,-54.6170612433878,1.0342488,10.160905,11.224875,9.138254,3386.154,3383.547,3409.7383,4.067,4.0566,4.152,-1.0759,-1.0884,-0.9722,18.9852,18.8827,19.0053
Gaia DR3 5152365363828101632,45.66044798861243,-18.165591904030627,52.64368027592437,0.034261018,435.9346,403.7213684394253,164.46284594972923,1.9043978,10.766556,12.025964,9.650207,,,,,,,,,,,,
Gaia DR3 4134107168607042816,252.1914716396368,-15.739911373537058,52.654339120146425,0.019819941,220.4036,-6.78929119220536,-220.2990009114753,1.0002067,10.029963,11.127552,8.985294,3519.8413,3442.0718,3586.5332,4.4874,4.2741,4.5697,-0.4455,-0.7189,-0.2983,18.9387,18.7391,19.2316
Gaia DR3 1505209054532280960,214.34237220584717,45.42936021377157,52.6558204060547,0.11965087,47.89456,43.8128803260905,-19.347369529691292,6.583102,12.601654,14.381482,11.320737,,,,,,,,,,,,
Gaia DR3 3669916071144145920,217.0715724608264,5.31243130716067,52.6615819886523,0.06929945,378.25372,-372.564115483104,-65.3594211451626,3.094963,11.80924,13.386178,10.591301,,,,,,,,,,,,
Gaia DR3 1477762323724646272,214.9429725687003,31.61918106220841,52.6624062090873,0.047445808,106.70553,104.4545640383674,-21.801702258270588,1.1248206,15.441849,18.183144,14.000343,,,,,,,,,,,,
Gaia DR3 4139489552908817920,257.5792735604684,-14.748855680341482,52.671728635792704,0.018871475,94.769775,27.56313866642428,90.67294698431327,0.87764597,10.913341,12.11007,9.826283,3271.762,3268.4463,3323.7886,4.1974,4.1884,4.3732,-0.9248,-0.9351,-0.7265,19.0003,18.9639,19.0869
Gaia DR3 424422281584852352,12.887572567149853,58.303830367649944,52.672310977938714,0.013842027,1618.5282,1566.9552096327047,405.32090682305574,1.0035177,9.966077,10.880156,9.019614,,,,,,,,,,,,
Gaia DR3 6504705571539380992,335.8936063048907,-57.22229465164717,52.69483197932483,0.017925236,699.2494,590.0752256474598,-375.18124968872837,1.1499184,9.90228,10.948321,8.887307,3433.8655,3428.5686,3467.452,4.1134,4.0999,4.2007,-0.9464,-0.9612,-0.8365,19.0048,18.9804,19.264
Gaia DR3 3466404092409078272,180.98874292190638,-33.02379657378239,52.69965156028464,0.058927737,765.04144,-763.0504942669183,55.157871283130234,2.5893235,12.555247,14.247567,11.296477,,,,,,,,,,,,
Gaia DR3 3965764619767224832,171.2218237122872,13.38089075564062,52.70490053984457,0.051448718,109.076614,-26.299856548955283,-105.85851710989779,1.157785,14.493301,16.726593,13.12914,,,,,,,,,,,,
Gaia DR3 3540491079971287552,175.4327350150918,-22.53570434625555,52.7072219929593,0.15452275,437.67087,-166.70616452745477,404.6786859988389,1.4382209,17.01614,20.699802,15.474238,,,,,,,,,,,,
Gaia DR3 1102868303634261632,106.95698617703393,67.20102034581917,52.720264668273934,0.103070304,280.7118,-270.8537940871455,-73.73827546572312,6.8186564,10.287039,11.403355,9.231059,,,,,,,,,,,,
Gaia DR3 3669916380381791104,217.08799771619422,5.3167596985937795,52.728978047595476,0.032625284,377.90753,-373.0853982818455,-60.1780140882782,1.2256545,11.38866,12.768874,10.233715,3131.441,3130.511,3133.8865,4.1775,4.1739,4.1862,-0.8153,-0.8192,-0.7993,18.9825,18.9624,19.0897
Gaia DR3 901941452829250560,121.85665818972717,32.21833678972116,52.74588305803876,0.0920678,450.9465,-372.94205744098406,-253.50930106766808,1.0924087,16.49856,19.623367,14.97408,,,,,,,,,,,,
Gaia DR3 1477762319428998400,214.94519097573382,31.617589844728105,52.747150247554586,0.023531618,102.49197,99.28106299973645,-25.453368032051415,1.3196326,12.962024,14.626074,11.719275,,,,,,,,,,,,
Gaia DR3 2312952902371420800,359.04553320293587,-34.43599670720443,52.753164865391206,0.1192108,323.09464,83.34227460021476,-312.16053568712783,0.9727074,17.450888,20.877748,15.893988,,,,,,,,,,,,
Gaia DR3 3348805143361118464,89.00194337351587,15.766279215720711,52.759028128782546,0.03344439,148.40912,-47.1661394045683,-140.71467649805143,1.1252006,14.739682,16.924852,13.39072,,,,,,,,,,,,
Gaia DR3 714116137767540096,137.211768493545,33.881708956195,52.770915253748626,0.030923933,223.11224,-191.41313447777296,-114.63019595671456,0.8736646,5.8090615,6.10136,5.3468423,5877.378,5876.4717,5878.2397,4.3058,4.3036,4.3079,-0.2759,-0.2831,-0.2692,18.9322,18.9218,18.9438
Gaia DR3 887822001246832384,105.87771196960249,29.33340231275945,52.771176020747866,0.043849643,842.48676,156.6227877267507,-827.8002461177721,1.2313855,5.7895827,6.090033,5.317198,,,,,,,,,,,,
Gaia DR3 3181197137010596608,71.71511766813263,-11.280160010099063,52.77235441858288,0.031748753,153.74202,-142.55124506903022,-57.582578417501836,1.5637064,11.400209,12.702858,10.042127,3278.751,3277.9663,3279.4963,4.7095,4.7069,4.7129,-0.1144,-0.1202,-0.1071,18.8899,18.8745,18.9031
Gaia DR3 2266317803873109504,280.0091553953033,72.68256819499739,52.779684029335364,0.09431244,187.34746,-46.12927000536024,181.57962344230882,1.1318331,15.557036,17.867779,13.472009,,,,,,,,,,,,
Gaia DR3 2282846074981010688,349.8657342699989,79.00384169269975,52.783813089954265,0.013734574,215.91791,203.45013713416617,72.30894269986538,0.9207283,7.293383,7.7507305,6.6682796,4891.5063,4886.587,4899.9375,4.476,4.4721,4.491,-0.551,-0.5948,-0.3698,18.9496,18.9318,18.9755
Gaia DR3 6895572437565417856,317.85070768221846,-9.677453339060433,52.81388864513025,0.039882384,350.63098,-28.71381880940169,-349.45329703554086,1.0326617,14.445407,16.703741,13.077067,,,,,,,,,,,,
Gaia DR3 3230306548988683392,68.68850665695317,-0.4472776491451271,52.82357146666326,0.09610997,244.64894,-81.11425039391419,-230.8106999017713,4.849845,12.272259,13.912417,11.032076,,,,,,,,,,,,
Gaia DR3 3590516110255264000,170.02454101241776,-10.496224933576244,52.82484599742523,0.037755884,198.88101,-197.88890570117823,19.84027986237223,1.0155532,10.302667,11.462225,9.223532,3367.7192,3355.3992,3399.4136,3.982,3.9463,4.0775,-1.2298,-1.267,-1.1576,18.9025,18.7694,19.0566
Gaia DR3 3490286416972291584,182.67651454048436,-22.21811613430224,52.833721569491516,0.029259209,292.1447,157.5378396747901,246.0291887471695,1.4086795,12.007519,13.402045,10.83061,3210.7876,3206.7537,3234.3044,4.6786,4.6692,4.7406,-0.4289,-0.4441,-0.3551,18.9294,18.8806,19.0019
Gaia DR3 2282790893241302144,350.7290232368062,78.79433614628547,52.8343025839604,0.029883878,217.44098,207.4464792811381,65.1654454269971,1.2345679,14.020458,16.36642,12.634202,2879.8677,2878.962,2880.2693,5.0283,5.0251,5.029,0.1431,0.141,0.1453,18.8166,18.801,18.847
